inputs,preds,labels
"The next question people always ask me is , "" Can I be a model when I grow up ? ""","Câu hỏi cho tôi là : "" Tôi có một mô hình mà tôi có được từ khi tôi lớn lên lên ? ""","Câu hỏi kế tiếp mà mọi người luôn hỏi tôi là : "" Em có thể trở thành người mẫu khi em lớn không ? """
"And the first answer is , "" I don 't know , they don 't put me in charge of that . ""","Và câu trả lời là , "" Tôi không biết mình đang làm cho tôi yêu con . ""","Và câu trả lời đầu tiên của tôi là : "" Chị không biết , chị không phụ trách việc tuyển dụng "" ."
"But the second answer , and what I really want to say to these little girls is , "" Why ?","Nhưng câu trả lời thứ hai , và tôi muốn nói rằng "" Tại sao ? ""","Nhưng câu trả lời tiếp theo mà tôi thực sự muốn nói với những bé gái đó là : "" Tại sao chứ ? """
You know ? You can be anything .,Bạn có biết bất cứ thứ gì .,Em biết không ? Em có thể trở thành bất cứ ai .
"You could be the President of the United States , or the inventor of the next Internet , or a ninja cardio-thoracic surgeon poet , which would be awesome , because you 'd be the first one . ""","Bạn có thể là người lính của Mỹ hay người điều hành mạng Internet , hay một người Cơ đốc giáo cũ trong nhà mình , điều tuyệt vời nhất là , bởi vì bạn là một trong số đó là một trong những thứ đầu tiên của Chúa . ""","Bạn có thể trở thành Tổng thống nước Mỹ , hoặc người phát minh ra một Internet tiếp theo , hay là một nhà thơ bác sĩ phẩu thuật tim mạch ninja , sẽ rất tuyệt vời phải không , vì em sẽ là người đầu tiên làm chuyện đó "" ."
"If , after this amazing list , they still are like , "" No , no , Cameron , I want to be a model , "" well then I say , "" Be my boss . ""","Nếu sau danh sách này , họ vẫn giống như , "" Không , tôi muốn trở thành một mô hình , "" Tôi muốn nói "" Tôi có một mô hình riêng cho chính mình . ""","Nếu , sau một danh sách thú vị đó , các em vẫn nói rằng : "" Không , không , Cameron , em muốn trở thành người mẫu à "" , lúc đó tôi sẽ nói : "" Làm sếp của chị đi "" ."
"Because I 'm not in charge of anything , and you could be the editor in chief of American Vogue or the CEO of H & amp ; M , or the next Steven Meisel .",Bởi vì tôi không phải là người Cơ đốc giáo . Và bạn có thể là người Cơ đốc giáo tại Mỹ .,"Vì chị không có quyền lực nào cả , còn em có thể là tổng biên tập của tạp chí Vogue ở Mỹ hoặc Tổng giám đốc của H & amp ; M , hoặc Steven Meisel tương lai ."
Saying that you want to be a model when you grow up is akin to saying that you want to win the Powerball when you grow up .,Những người mà muốn là một mô hình mà bạn phát triển là kẻ thù mà bạn muốn nói đến là bạn đã giành được giải Nobel .,Nói rằng em muốn được là người mẫu khi em lớn lên giống như nói em muốn trúng vé số khi em trưởng thành vậy .
"It 's out of your control , and it 's awesome , and it 's not a career path .","Nó được đặt ra , và thật tuyệt vời .","Nó ngoài tầm kiểm soát của em , và nó thật tuyệt , nhưng đó không phải là một con đường sự nghiệp ."
"I will demonstrate for you now 10 years of accumulated model knowledge , because unlike cardio-thoracic surgeons , it can just be distilled right into -- right now .","Tôi sẽ giải thích cho bạn 10 năm về những kiến thức về tính tâm lý mà còn giống như những chiếc xe viễn khách này , nó có thể được gắn vào ngay ngay bây giờ .","Tôi sẽ chứng minh cho các bạn -- với 10 năm kinh nghiệm tôi tích luỹ được khi làm người mẫu , vì nó không giống với bác sĩ phẫu thuật tim , nên chỉ cần một thời gian ngắn ."
"So if the photographer is right there and the light is right there , like a nice HMI , and the client says , "" Cameron , we want a walking shot , "" well then this leg goes first , nice and long , this arm goes back , this arm goes forward , the head is at three quarters , and you just go back and forth , just do that , and then you look back at your imaginary friends , 300 , 400 , 500 times .","Vậy nếu người đứng bên phải và màu xanh là giống như một người Cơ đốc giáo hay người đàn ông , người ta muốn một người Cơ đốc giáo , "" trời ' đi , rồi nó sẽ đi xa hơn và đi xa hơn ba chiều bên ngoài , và sau đó bước lên , và rồi bước lên , và bên trái là bên trái là","Nếu nhiếp ảnh gia đứng ở đây còn ánh sáng thì ở kia , giống như là một giao diện tương tác đẹp , và khi khách hàng bảo : "" Cameron chúng tôi muốn bức ảnh em đang bước đi "" , thế là cái chân này đi trước , đẹp và dài , cái tay này thì đánh về sau , còn cái này thì đưa ra trước , đầu thì ở vị trí ba phần tư , và bạn chỉ đơn giản là đi tới đi lui , chỉ cần làm điều đó , và sau đó bạn quay đầu nhìn phía sau , tưởng tượng đó là bạn bè của bạn , 300 , 400 , 500 lần ."
It will look something like this .,Nó sẽ trông như thế này .,Giống như thế này đây .
Hopefully less awkward than that one in the middle .,Hy vọng rằng đã trở nên ít bị ám ảnh bởi một nơi nào đó .,Hi vọng là nó ít kì cục hơn tấm hình ở giữa
"That was , I don 't know what happened there .","Đó là , tôi không biết ai đã xảy ra .",Tôi không biết điều gì xảy ra trong lúc đó nữa .
"Unfortunately after you 've gone to school , and you have a résumé and you 've done a few jobs , you can 't say anything anymore , so if you say you want to be the President of the United States , but your résumé reads , "" Underwear Model : 10 years , "" people give you a funny look .","Không may là sau khi bạn đi học đại học , bạn có một công việc có lợi , bạn có thể nói là bạn không thể nói gì , nếu bạn có một cuộc thi mà người ta muốn bị tổn thương , bạn sẽ bị tổn thương , một người Cơ đốc giáo . ""","Thật đáng tiếc sau khi bạn học xong , bạn viết résumé và từng làm một vài việc , bạn không thể nói thêm điều gì nữa , vì nếu bạn nói muốn trở thành Tổng thống Hoa Kỳ nhưng résumé của bạn lại ghi : "" Người mẫu đồ lót : 10 năm "" , người ta sẽ nhìn bạn với ánh mắt khác lạ ."
"The next question people always ask me is , "" Do they retouch all the photos ? ""","Câu hỏi tiếp theo là : "" Bạn có thích những bức ảnh của những bức ảnh này ? ""","Câu hỏi tiếp theo mà người ta luôn hỏi tôi : "" Có phải tất cả các tấm ảnh đều được chỉnh sửa đúng không ? """
"And yeah , they pretty much retouch all the photos , but that is only a small component of what 's happening .","Và đột nhiên , họ rất phấn khởi nhưng chỉ là một phần nhỏ của một thành phần nhỏ .","Đúng vậy đấy , gần như là tất cả các tấm ảnh đều được chỉnh sửa , nhưng đó chỉ là một yếu tố nhỏ trong những việc đang diễn ra ."
"This picture is the very first picture that I ever took , and it 's also the very first time that I had worn a bikini , and I didn 't even have my period yet .",Bức ảnh này rất là bức ảnh mà tôi từng bị điên rồi . Và nó cũng là nơi tôi có một cú shock ở tuổi 70 . Và tôi không còn ở thời điểm nào cả .,"Đây là một trong những tấm ảnh đầu tiên mà tôi từng chụp , cũng là lần đầu tiên tôi chụp ảnh đồ tắm , và lúc đó tôi thậm chí chưa có chu kỳ kinh nguyệt nữa ."
"I know we 're getting personal , but I was a young girl .","Tôi biết mình đang sống , nhưng tôi là một đứa trẻ tuổi .",Tôi biết rằng ta đang đi sâu vào chuyện cá nhân nhưng lúc đó tôi đang là một cô bé .
This is what I looked like with my grandma just a few months earlier .,Đây là cái tôi nhìn như là đứa con trai tôi chỉ vài tháng trước .,"Đây là vẻ ngoài của tôi , chụp cạnh bà của mình trước đó vài tháng ."
Here 's me on the same day as this shoot .,Đây là con tôi cùng lúc khi đang bị bắt đàn .,Đây là tôi trong cùng một ngày khi chụp bức ảnh trên .
My friend got to come with me .,Con trai của tôi đến với tôi .,Cô bạn của tôi đã đi cùng tôi .
Here 's me at a slumber party a few days before I shot French Vogue .,Đây là lúc tôi ở một bữa tiệc rượu trước khi tôi chụp ảnh 404 .,Đây là tôi ở tiệc ngủ vài ngày trước khi chụp ảnh cho Vogue Pháp .
Here 's me on the soccer team and in V Magazine .,Đây là con trai tôi và người Cơ đốc giáo .,Đây là tôi với đội bóng đá trong tạp chí V.
And here 's me today .,Và đây là lúc tôi đang ở đây .,Và đây là tôi bây giờ .
And I hope what you 're seeing is that these pictures are not pictures of me .,Và tôi hi vọng những gì bạn đang thấy là những bức ảnh của tôi không phải là những bức ảnh của tôi .,Tôi mong rằng bạn nhìn ra được -- những bức ảnh trên không phải là hình ảnh của tôi .
"They are constructions , and they are constructions by a group of professionals , by hairstylists and makeup artists and photographers and stylists and all of their assistants and pre-production and post-production , and they build this . That 's not me .","Họ là người Cơ đốc giáo , và họ là người tiêu dùng , bởi người Cơ đốc giáo và người Cơ đốc giáo và những người Cơ đốc giáo mới , và tất cả những vũ khí của họ và họ xây dựng nên nền dân chủ của tôi , và họ gọi nó là chính tôi .","Đó là những hình ảnh được dựng lên , và nó được dựng nên bởi một nhóm các chuyên gia , những nhà tạo mẫu tóc , những chuyên gia trang điểm , nhiếp ảnh gia , và những nhà tạo phong cách và tất cả những người trợ lý của họ , khâu tiền sản xuất , và hậu sản xuất , và họ tạo nên cái này đây . Đó không phải là tôi ."
"Okay , so the next question people always ask me is , "" Do you get free stuff ? ""","Được rồi , câu hỏi tiếp theo là : "" Bạn có đủ những thứ không ? ""","Câu hỏi kế tiếp mà tôi được nhiều người hỏi là : "" Bạn được cho miễn phí cái gì không ? """
"I do have too many 8-inch heels which I never get to wear , except for earlier , but the free stuff that I get is the free stuff that I get in real life , and that 's what we don 't like to talk about .","Tôi có rất nhiều $ bơi dưới 900 mét vì không bao giờ bị bắt , nhưng những thứ mà tôi bị tự do -- tôi bị tự do -- và đó là điều mà tôi muốn nói , đó là những gì chúng ta không thích nói .","Tôi có rất nhiều đôi giầy cao gót 20cm mà tôi không bao giờ mang , lúc nãy là ngoại lệ , nhưng những thứ miễn phí mà tôi nhận được là những thứ mà tôi có ở ngoài đời thực , và đó là những thứ mà chúng ta không muốn nhắc đến ."
"I grew up in Cambridge , and one time I went into a store and I forgot my money and they gave me the dress for free .","Tôi lớn lên ở trường , và tôi quên tiền mình và quên con con gái mình vì con gái để giết con gái .","Tôi lớn lên ở Cambridge , và lần nọ , tôi đến cửa hàng , và tôi đã quên đem theo tiền và họ đã cho tôi miễn phí một cái áo đầm ."
"When I was a teenager , I was driving with my friend who was an awful driver and she ran a red and of course , we got pulled over , and all it took was a "" Sorry , officer , "" and we were on our way .","Khi tôi là một đứa con gái , tôi đang lái xe về người bạn là người Cơ đốc giáo và tất nhiên họ đã làm một cú shock , và tất cả chúng tôi đã làm nó thành một cơn bão nước mắt , và chúng tôi đã bơi theo cách của chúng ta . ""","Khi còn là một thiếu nữ , tôi ngồi xe một người bạn cô ta là một người lái xe rất đáng sợ và cô đã vượt đèn đỏ , chúng tôi bị bắt dừng lại , và tất cả những gì tôi đã làm là nói rằng : "" Xin lỗi chú cảnh sát "" , và chúng tôi đã có thể đi tiếp ."
"And I got these free things because of how I look , not who I am , and there are people paying a cost for how they look and not who they are .",Và tôi có những thứ không bị điên vì sao ? Và có ai đang làm họ phải trả tiền cho họ như thế nào để họ không ai đang nhìn người khác .,"Tôi có được những thứ miễn phí đó là nhờ vào vẻ ngoài của tôi , không phải vì tôi là ai và có những người sẵn sàng chi nhiều tiền cho vẻ bề ngoài của họ chứ không phải vì họ là ai ."
"I live in New York , and last year , of the 140,000 teenagers that were stopped and frisked , 86 percent of them were black and Latino , and most of them were young men .","Tôi sống ở New York , và vào năm 2004 , sự axít hóa bắc và vế thương , sự axít hóa của họ , và hầu hết những người phụ nữ đều là phụ nữ .","Tôi sống ở New York , và năm vừa rồi , trong 140 ngàn thiếu niên bị bắt và bị lục soát , có 86 % là người da đen và người La Tinh , phần lớn là những thiếu niên trẻ ."
"And there are only 177,000 young black and Latino men in New York , so for them , it 's not a question of , "" Will I get stopped ? ""","Và chỉ có những người Cơ đốc giáo ở New York và người đàn ông ngồi New York , nên nó không phải là một câu hỏi , "" Tại sao tôi lại dừng lại . ""","Ở New York , chỉ có 177 ngàn người da đen và người La Tinh , vì vậy đối với họ , câu hỏi không phải là "" Tôi có bị bắt không ? """
"but "" How many times will I get stopped ? When will I get stopped ? ""","Nhưng "" Sao tôi lại dừng lại ? "" Khi nào tôi lại dừng lại ? ""","mà là "" Tôi sẽ bị bắt bao nhiêu lần và khi nào ? """
"When I was researching this talk , I found out that of the 13-year-old girls in the United States , 53 percent don 't like their bodies , and that number goes to 78 percent by the time that they 're 17 .","Khi tôi đang cố gắng nói chuyện này , tôi nhận ra rằng trong năm 70 tuổi 70 , nước Mỹ không thích nước Mỹ , và số lượng cơ thể của cơ thể họ phải là khoảng 9 tuổi để lại được sinh ra .","Khi tôi chuẩn bị cho buổi nói chuyện này , Tôi phát hiện rằng 53 % những cô bé 13 tuổi ở Mỹ không thích cơ thể của mình , và con số này lên đến 78 % khi họ 17 tuổi ."
"So the last question people ask me is , "" What is it like to be a model ? ""","Vậy câu hỏi cuối cùng là , "" Đó là cách nào ? ""","Câu hỏi cuối cùng mà người ta hỏi tôi là : "" Cảm giác thế nào khi được là người mẫu ? """
"And I think the answer that they 're looking for is , "" If you are a little bit skinnier and you have shinier hair , you will be so happy and fabulous . ""","Và tôi nghĩ câu trả lời là : "" Nếu bạn đang nhìn vào một chút 404 và bạn sẽ là một người Cơ đốc giáo vui vẻ . ""","Tôi nghĩ rằng cái họ muốn được nghe là "" Nếu bạn gầy hơn một chút , và tóc bạn óng ả hơn , bạn sẽ rất hạnh phúc và sung sướng "" ."
"And when we 're backstage , we give an answer that maybe makes it seem like that .","Và khi chúng tôi đang đứng trên sân khấu , chúng tôi cho câu trả lời có vẻ như thế này .","Còn khi chúng tôi ở sau cánh gà , chúng tôi đưa ra câu trả lời đại loại như là :"
"We say , "" It 's really amazing to travel , and it 's amazing to get to work with creative , inspired , passionate people . ""","Chúng ta nói , "" Thật tuyệt vời để làm được . Và thật tuyệt vời để làm cho người sáng tạo , sáng tạo , người sáng tạo mạnh . """,""" Thật là tuyệt vời khi đi du lịch , và làm việc với những người sáng tạo , đầy cảm hứng và nhiệt huyết "" ."
"And those things are true , but they 're only one half of the story , because the thing that we never say on camera , that I have never said on camera , is , "" I am insecure . ""","Và những điều đó thật là đúng , nhưng họ chỉ là một câu chuyện của một cái máy mà chúng ta không nói gì , rằng tôi không có máy chạy , "" Tôi bị điên . ""","Và những điều đó là sự thật , nhưng đó chỉ là một nửa thôi , vì điều mà chúng tôi không bao giờ nói ra trước ống kính , điều mà tôi không bao giờ nói trước ống kính , là : "" Tôi bất an "" ."
And I 'm insecure because I have to think about what I look like every day .,Và tôi rất giận dữ bởi vì tôi phải nghĩ mình giống như cái nhìn giống nhau .,Tôi bất an vì tôi phải suy nghĩ về hình ảnh của tôi mỗi ngày .
"And if you ever are wondering , "" If I have thinner thighs and shinier hair , will I be happier ? ""","Và nếu bạn đang tự hỏi , "" Nếu tôi có lấy chiếc thuyền và bơi , tôi sẽ hạnh phúc ? ""","Và các bạn có bao giờ tự hỏi chính mình "" Nếu đùi mình thon hơn và tóc mình óng ả hơn , vậy mình sẽ hạnh phúc hơn không ? """
"you just need to meet a group of models , because they have the thinnest thighs and the shiniest hair and the coolest clothes , and they 're the most physically insecure women probably on the planet .","Bạn cần gặp một nhóm những mô hình , bởi vì họ có một chiếc thuyền và những chiếc thuyền và những chiếc mũ , và họ đang đứng trên hành tinh này , và họ đang không còn sống .","Bạn chỉ cần gặp gỡ một nhóm người mẫu , vì họ có đôi chân thon nhất , bộ tóc óng ả nhất và mặc những bộ đồ đẹp nhất , và họ có thể là những người phụ nữ bất an nhất trên hành tinh này ."
"So when I was writing this talk , I found it very difficult to strike an honest balance , because on the one hand , I felt very uncomfortable to come out here and say , "" Look I 've received all these benefits from a deck stacked in my favor , "" and it also felt really uncomfortable to follow that up with , "" and it doesn 't always make me happy . ""","Khi tôi viết bài nói này , tôi nhận ra rằng sự sợ hãi rất khó để nói rằng trong một cái cửa sổ không được coi như thế này , Tôi cảm thấy thoải mái , và tôi nhận được mọi người nhận được những cơn bão không gian mà tôi nhận được trong những cơn bão mắt và cái hộp mà tôi cảm thấy không cảm thấy thoải mái với sự","Khi tôi viết bài phát biểu này , tôi cảm thấy rất khó khăn để tìm ra sự cân bằng thật sự , vì một mặt , tôi cảm thấy rất không thoải mái khi đến đây để nói "" Tôi có được tất cả những thứ này vì tôi được thần may mắn phù hộ , "" và cũng cảm thấy thực sự khó chịu để tiếp theo với câu "" nhưng nó luôn không làm cho tôi hạnh phúc "" ."
But mostly it was difficult to unpack a legacy of gender and racial oppression when I am one of the biggest beneficiaries .,Nhưng hầu hết đó đã rất khó khăn để trở thành một người quản voi của người Cơ đốc giáo như thế nào khi tôi là một trong những người phụ nữ vĩ đại .,Nhưng chủ yếu là thật khó mà tháo tung một di sản về giới tính và vấn đề sắc tộc trong khi tôi là một trong những người hưởng lợi lớn nhất .
"But I 'm also happy and honored to be up here and I think that it 's great that I got to come before 10 or 20 or 30 years had passed and I 'd had more agency in my career , because maybe then I wouldn 't tell the story of how I got my first job , or maybe I wouldn 't tell the story of how I paid for college , which seems so important right now .","Nhưng tôi cũng rất vui khi đang ở đây và nghĩ rằng rất tuyệt khi tôi đến đó khoảng 20 năm tới hay 30 năm tới tôi sẽ có được sự sống để tôi có thể nói , "" Tôi sẽ không nói về công việc của mình hay cách mà tôi có thể làm việc với công việc của mình hay để làm việc , hoặc cách mà tôi","Nhưng tôi cũng là vui mừng và vinh dự lên đây tôi nghĩ rằng nó là may mắn là tôi đã đến trước khi 10 , 20 hay 30 năm trôi qua và tôi đã từng làm việc với nhiều công ty trong sự nghiệp của mình , bởi vì khi đó tôi có thể sẽ không thể kể chuyện làm thế nào tôi có công việc đầu tiên , hay có lẽ tôi sẽ không nói ra chuyện về làm thế nào tôi có tiền đóng học phí , mà có vẻ quan trọng như vậy ngay lúc này ."
"If there 's a takeaway to this talk , I hope it 's that we all feel more comfortable acknowledging the power of image in our perceived successes and our perceived failures .","Nếu có một biểu tượng cho bài nói này , Tôi hi vọng mọi người cảm thấy hạnh phúc hơn sự chú ý của sự chú ý vào sự chú ý của chúng ta và sự chú ý của sự chú ý của sự chú ý của sự tôn trọng chúng ta","Nếu có một điều gì đọng lại trong buổi trò chuyện này , tôi hy vọng nó là tất cả chúng ta đều cảm thấy thoải mái hơn khi thừa nhận sức mạnh của hình ảnh trong nhận thức về thành công và thất bại của chúng ta ."
Thank you .,Cảm ơn .,Cảm ơn các bạn .
There are a lot of ways the people around us can help improve our lives .,Có rất nhiều cách để chúng ta cải thiện cuộc sống của mình .,Có rất nhiều cách mà những người ở xung quanh chúng ta có thể giúp cải thiện cuộc sống của chúng ta
"We don 't bump into every neighbor , so a lot of wisdom never gets passed on , though we do share the same public spaces .","Chúng ta không nhảy vào những con cá , rất nhiều sự thấu cảm . Nhưng chúng ta có thể chia sẻ những không gian chung của mình .","Chúng ta không đụng vào mỗi người xung quanh , vì vậy có rất nhiều sự thông thái không bao giờ được biết tới , dù chúng ta cùng chia sẻ những không gian công cộng ."
"So over the past few years , I 've tried ways to share more with my neighbors in public space , using simple tools like stickers , stencils and chalk .","Vậy trong vài năm qua , tôi đã cố gắng chia sẻ nhiều cách để chia sẻ giữa hàng xóm của mình , sử dụng những công cụ đơn giản như là dùng thuốc viễn khách .","Vì vậy vài năm qua , tôi đang cố gắng nhiều cách để chia sẻ nhiều hơn với các hàng xóm của tôi ở không gian công cộng , sử dụng các công cụ đơn giản như giấy dán , giấy đục lỗ và phấn ."
"And these projects came from questions I had , like , how much are my neighbors paying for their apartments ?","Và những dự án này đến từ đâu , giống như tôi có bao nhiêu hàng xóm ?","Và những dự án này đến từ những câu hỏi tôi đặt ra , như là , hàng xóm của tôi phải trả bao nhiêu tiền cho những căn hộ của họ ?"
How can we lend and borrow more things without knocking on each other 's doors at a bad time ?,Làm sao chúng ta có thể bơi và bơi hơn cả Facebook hay bơi ở một thời điểm nào đó ?,Làm thế nào chúng ta cho mượn và mượn nhiều thứ hơn mà không gõ cửa nhà của nhau vào thời điểm xấu ?
"How can we share more of our memories of our abandoned buildings , and gain a better understanding of our landscape ?",Làm sao chúng ta có thể chia sẻ với những tòa nhà của chúng ta và có được sự hiểu biết tốt hơn về việc tìm hiểu những mối quan hệ của chúng ta ?,"Làm thế nào chúng ta chia sẻ nhiều hơn những kí ức của chúng ta về những toà nhà bị bỏ hoang , và thu nhận hiểu biết tốt hơn về cảnh quan của chúng ta ?"
"And how can we share more of our hopes for our vacant storefronts , so our communities can reflect our needs and dreams today ?","Và làm thế nào chúng ta chia sẻ hơn để kết nối những người trong số chúng ta , vì vậy cộng đồng của chúng ta có thể phản ánh những thử thách này ?","Và làm thế nào chúng ta chia sẻ nhiều hơn những hy vọng của chúng ta cho các cửa hàng mặt tiền còn trống , như vậy các cộng đồng của chúng ta có thể phản ánh nhu cầu và mơ ước của chúng ta hiện nay ?"
"Now , I live in New Orleans , and I am in love with New Orleans .","Bây giờ , tôi sống ở New York , và tôi đang yêu thích ở vùng băng Carolina","Hiện tại , tôi sống ở New Orleans , và tôi đang yêu New Orleans ,"
"My soul is always soothed by the giant live oak trees , shading lovers , drunks and dreamers for hundreds of years , and I trust a city that always makes way for music .","Mẹ tôi luôn bơi bởi những con thuyền nhỏ có túi , những người Cơ đốc giáo và những người Cơ đốc giáo cho hàng trăm năm qua , và tôi tin tưởng rằng nó sẽ làm cho âm nhạc .","Tâm hồn tôi luôn luôn được xoa dịu bởi những cây sồi còn sống khổng lồ , phủ bóng lên những kẻ đang yêu , những kẻ say và những kẻ mơ mộng hàng trăm năm , và tôi tin tưởng vào thành phố mà luôn tạo chỗ cho âm nhạc ."
"I feel like every time someone sneezes , New Orleans has a parade .",Tôi cảm thấy giống như mỗi người bị chà xát bởi cuộc chiến của người Mỹ .,"Tôi cảm thấy giống mỗi lần ai đó hắt xì , New Orleans có cả một cuộc diễu hành ."
"The city has some of the most beautiful architecture in the world , but it also has one of the highest amounts of abandoned properties in America .","Con đường của thành phố có rất đẹp trong thế giới này , nhưng nó cũng có một lượng lớn khổng lồ lớn những cơn đau bị đe dọa bởi nước Mỹ .","Thành phố có một số công trình kiến trúc đẹp nhất trên thế giới , nhưng nó cũng có một số lượng lớn nhất những giá trị bị bỏ phế ở Mỹ ."
"I live near this house , and I thought about how I could make it a nicer space for my neighborhood , and I also thought about something that changed my life forever .","Tôi sống gần nhà này , và nghĩ tôi có thể nghĩ về không gian tốt hơn cho gia đình tôi , và tôi nghĩ điều gì đã xảy ra cho cuộc sống của tôi mãi mãi .","Tôi sống gần căn nhà này , và tôi nghĩ làm sao tôi có thể làm nó trở thành nơi đẹp hơn cho khu dân cư của tôi , và tôi cũng nghĩ về một thứ gì đó có thể thay đổi cuộc đời tôi mãi mãi ."
"In 2009 , I lost someone I loved very much .","Vào năm 2009 , tôi mất rất nhiều người mà tôi yêu rất nhiều .","Vào năm 2009 , tôi mất đi một người tôi vô cùng yêu quý ."
"Her name was Joan , and she was a mother to me , and her death was sudden and unexpected .","Người ta bị tang thương , và cô ấy là mẹ cô ấy .","Tên bà là Joan , và bà là một người mẹ đối với tôi , và cái chết của bà là sự bất ngờ và không lường được ."
"And I thought about death a lot , and this made me feel deep gratitude for the time I 've had , and brought clarity to the things that are meaningful to my life now .","Và tôi nghĩ cái chết rất nhiều , và điều này khiến tôi cảm thấy khó để làm tôi có được sự cân bằng để mang tính sự khác biệt của cuộc sống .","Và tôi đã nghĩ về cái chết rất nhiều , và điều này làm tôi cảm giác biết ơn sâu đậm cho những thời gian tôi đã có , và mang lại sự rõ ràng cho những điều có ý nghĩa cho cuộc đời tôi bây giờ"
But I struggle to maintain this perspective in my daily life .,Nhưng tôi phải giữ lại cái nhìn này trong suốt cuộc đời mình .,Nhưng tôi đấu tranh để duy trì góc nhìn này trong cuộc sống hàng ngày của mình .
"I feel like it 's easy to get caught up in the day-to-day , and forget what really matters to you .","Tôi cảm thấy rất dễ bị bắt bởi ngày hôm đó , và quên điều gì thực sự là gì .","Tôi cảm giác như thật dễ để nắm bắt được theo ngày qua ngày , và quên mất điều thực sự có ý nghĩa với bạn ."
"So with help from old and new friends , I turned the side of this abandoned house into a giant chalkboard and stenciled it with a fill-in-the-blank sentence : "" Before I die , I want to ... "" So anyone walking by can pick up a piece of chalk , reflect on their lives , and share their personal aspirations in public space .","Vì vậy với người bạn và người mới , tôi lấy một cái xe dài qua một cái thuyền lớn để lấy nó thành một cái thuyền lớn và bơi dài một cái mũ sơ sinh bỏ đi bộ , tôi muốn chết vào một cái mũ dài , và có thể bơi bằng cách đọc một cái ghế , để lấy một cái ghế , ""","Vì vậy với sự giúp đỡ của những người bạn cũ và mới , tôi chuyển một bên của toà nhà bỏ hoang này thành một bảng phấn khổng lồ và tô khuôn nó với một câu điền-vào-chỗ-trống : "" Trước khi tôi chết , tôi muốn ... "" để bất kì ai đi ngang qua có thể nhặt một mảnh phấn , phản ánh cuộc đời của họ , và chia sẻ khát vọng cá nhân của họ trong không gian công cộng ."
"I didn 't know what to expect from this experiment , but by the next day , the wall was entirely filled out , and it kept growing .","Tôi không biết những gì mà thông điệp này được thực hiện từ ngày hôm sau , cái hộp mà được tạo ra , và nó tiếp tục tăng dần .","Tôi không biết phải trông đợi điều gì từ cuộc thử nghiệm này , nhưng vào ngày hôm sau , bức tường đã hoàn toàn được phủ kín , và nó cứ tiếp tục phát triển ."
And I 'd like to share a few things that people wrote on this wall .,Và tôi muốn chia sẻ một vài điều mà họ viết cho bức tường này .,Và tôi muốn chia sẻ một vài điều về cái mọi người viết trên bức tường đó .
""" Before I die , I want to be tried for piracy . """,""" Trước khi tôi chết , tôi muốn trở thành người Cơ đốc giáo . """,""" Trước khi tôi chết , tôi muốn thử ăn cướp . """
""" Before I die , I want to straddle the International Date Line . """,""" Trước khi tôi chết , tôi muốn kết thúc "" Lồng khỉ vô hạn . """,""" Trước khi tôi chết , tôi muốn được dang chân trên Đường Đổi ngày Quốc tế . """
""" Before I die , I want to sing for millions . """,""" Trước khi tôi chết , tôi muốn nhắc nhở hàng triệu người . """,""" Trước khi tôi chết , tôi muốn được hát cho hàng triệu người . """
""" Before I die , I want to plant a tree . """,""" Trước khi tôi chết , tôi muốn đặt cây cây cây này """,""" Trước khi tôi chết , tôi muốn trồng một cái cây . """
""" Before I die , I want to live off the grid . """,""" Trước khi tôi chết , tôi muốn sống với những cây đèn cầy vào "" huh """,""" Trước khi tôi chết , tôi muốn sống ngoài khuôn phép . """
""" Before I die , I want to hold her one more time . """,""" Trước khi tôi chết , tôi muốn giữ cho cô ấy . """,""" Trước khi tôi chết , tôi muốn được ôm cô ấy một lần nữa . """
""" Before I die , I want to be someone 's cavalry . """,""" Trước khi tôi chết , tôi muốn là người nào đó . """,""" Trước khi tôi chết , tôi muốn thành kị binh của ai đó """
""" Before I die , I want to be completely myself . """,""" Trước khi tôi chết , tôi muốn là người ta . """,""" Trước khi tôi chết , tôi muốn hoàn toàn là chính mình . """
"So this neglected space became a constructive one , and people 's hopes and dreams made me laugh out loud , tear up , and they consoled me during my own tough times .","Vậy nên sự hình thành không gian của một nhà thờ xây dựng một người mà mọi người đang cố gắng khóc , và họ giữ tôi , và họ gõ một phần đầy lớn trong suốt tầm tôi .","Vậy không gian bị bỏ bê này đã trở thành một không gian kiến tạo , và những hy vọng và những ước mơ của mọi người khiến tôi cười phá lên , chảy nước mắt , và chúng an ủi tôi trong suốt những thời gian khó khăn của mình ."
It 's about knowing you 're not alone .,Nó là ai khi bạn không bị điên .,Đó là về biết rằng bạn không chỉ có một mình .
It 's about understanding our neighbors in new and enlightening ways .,Nó hiểu về những con hàng xóm của chúng ta và những cách mới .,Đó là về hiểu những người xung quanh chúng ta theo những cách mới và sáng sủa .
"It 's about making space for reflection and contemplation , and remembering what really matters most to us as we grow and change .",Nó làm cho không gian sinh học và nhớ lại những gì mà chúng ta tạo ra là quan trọng đối với chúng ta và thay đổi .,"Đó là về tạo ra không gian cho phản ánh và chiêm nghiệm , và nhớ rằng điều gì thực sự ý nghĩa nhất với chúng ta khi chúng ta trưởng thành và thay đổi ."
