inputs,preds,labels
"Chúng ta cần đo lường sự tiến triển một cách khách quan , và cuối cùng , cách duy nhất mà chúng ta biết khi chúng ta thực sự có một cách điều trị , là khi chúng ta có một phương pháp chính xác để có thể trả lời chắc chắn .","We need to be able to get up with the fact that the only thing that we have in fact , the only way we know is that we have a chance to be able to talk about ourselves .","We need to be able to measure progression objectively , and ultimately , the only way we 're going to know when we actually have a cure is when we have an objective measure that can answer that for sure ."
"Nhưng thật nản lòng là với bệnh Parkinson và các chứng rối loạn vận động khác , chúng không có dấu ấn sinh học , vì vậy không có phương pháp xét nghiệm máu đơn giản nào mà bạn có thể làm , và cái tốt nhất mà chúng ta có là bài kiểm tra thần kinh này .","But really , the short level of pain in the brain and the other thing is , they 're not going to be able to be able to put in the simple ways , and you can do something about it .","But frustratingly , with Parkinson 's disease and other movement disorders , there are no biomarkers , so there 's no simple blood test that you can do , and the best that we have is like this 20-minute neurologist test ."
"Bạn cần phải đến bệnh viện để làm điều đó . Nó rất rất tốn kém , có nghĩa là cuộc xét nghiệm này nằm ngoài các thử nghiệm lâm sàng , Nó chưa bao giờ được thực hiện .","You need to have to go to the hospital , it 's very expensive to do , and it 's a very powerful tool for clinical trials .","You have to go to the clinic to do it . It 's very , very costly , and that means that , outside the clinical trials , it 's just never done . It 's never done ."
Nhưng nếu như nếu bệnh nhân có thể làm xét nghiệm này ở nhà thì sao ?,"But if you can do this , right ?",But what if patients could do this test at home ?
"Điều đó sẽ thực sự miễn một chuyến đi đến phòng khám , và nếu bệnh nhân còn có thể tự làm xét nghiệm nữa , thì sao ?","It 's actually the beginning of a 404 , and if you can go to the next and you can do whatever is , right ?","Now , that would actually save on a difficult trip to the clinic , and what if patients could do that test themselves , right ?"
Không tốn thời giờ vàng bạc của nhân viên .,It 's not going to be the ANDRILL way .,No expensive staff time required .
"Chỉ tất khoảng $ 300 mà thôi , Để làm xét nghiệm này tại phòng khám Bác Sỹ chuyên khoa thần kinh",There 's just a hundred million years ; they 're going to be able to get this in the front of the reasons,"Takes about $ 300 , by the way , in the neurologist 's clinic to do it ."
"Vì vậy , cái tôi muốn đề xuất cho bạn là một cách phi truyền thống qua đó ta có thể đạt được điều này , vì như bạn thấy , ít nhất theo một hướng nào đó , chúng ta đều là những bậc thầy như Jan Stripling bạn tôi .","So , what I want to show you is a very low - term student , which is that we can put in this context , in some time , is in fact , you 're just going to be able to see the same thing .","So what I want to propose to you as an unconventional way in which we can try to achieve this , because , you see , in one sense , at least , we are all virtuosos like my friend Jan Stripling ."
Ở đây chúng ta có một đoạn phim của các giây thanh quản đang rung,Here we have a video called the Infinite Ninos that 's the right - time thing .,So here we have a video of the vibrating vocal folds .
"giây thanh quản này khoẻ mạnh và ai đó đang nói , và chúng ta có thể xem mình như những vũ công ba lê thanh nhạc , bởi vì chúng ta phải phối hợp tất cả các cơ quan phát âm khi tạo ra âm thanh , và tất cả chúng ta thực sự có các gen để phụ trách điều đó . Ví dụ như FoxP2 .","The second time you 're healthy and someone says , and we can see the same thing in the same time , because the number of times we have to be , when we have the same , you have to be able to get in and be able to get in and be the same time","Now , this is healthy and this is somebody making speech sounds , and we can think of ourselves as vocal ballet dancers , because we have to coordinate all of these vocal organs when we make sounds , and we all actually have the genes for it . FoxP2 , for example ."
Giống như ba lê nó cần được đào tạo đặc biệt .,It 's like three - dimensional commanders .,"And like ballet , it takes an extraordinary level of training ."
"Ý tôi là , thử nghĩ mất bao lâu để một đứa trẻ tập nói .","I mean , how long would it be to be a child going to be in a child .","I mean , just think how long it takes a child to learn to speak ."
"Từ âm thanh , chúng ta thực sự có thể theo dấu vị trí dây thanh quản khi rung , Khi các chi bị ảnh hưởng bởi Parkinson , Các cơ quan âm thanh cũng bị thế","From the hand , we can actually be able to fly in the sky , when the pain is lost in the physical position , the physical amount of light that is available .","From the sound , we can actually track the vocal fold position as it vibrates , and just as the limbs are affected in Parkinson 's , so too are the vocal organs ."
"Vậy nên ở đồ thị bên dưới , bạn có thể thấy một ví dụ về sự rung bất thường của dây thanh quản","So in the right point , you can see a example of the example of the Galapagos store .","So on the bottom trace , you can see an example of irregular vocal fold tremor ."
Chúng ta thấy đều cùng triệu chứng .,We 're all going to be all of the same .,We see all the same symptoms .
"Chúng ta thấy giọng run , sự suy nhược và xơ cứng .","We 're all the fear of God , the joy of God , the pain of","We see vocal tremor , weakness and rigidity ."
"Lời nói trở nên trầm lắng hơn và nhiều giọng gió hơn sau một thời gian , và đó là một trong các triệu chứng ví dụ về nó .","The same thing that goes and more and more the time for the time , is that one of the most powerful examples of consciousness .","The speech actually becomes quieter and more breathy after a while , and that 's one of the example symptoms of it ."
"Những hiệu ứng âm thanh này có thể thực sự khó phát hiện , trong một số trường hợp , nhưng với bất kỳ Micro kỹ thuật số nào , và sử dụng phần mềm phân tích giọng nói chuẩn xác kết hợp với kiến thức máy móc mới nhất , rất tân tiến hiện nay chúng ta có thể định lượng chính xác người nào đó nói dối chỗ nào trong hệ miền liên tục giữa sức khoẻ và bệnh tật chỉ bằng cách sử dụng tín hiệu giọng nói .","The sound that can actually be really difficult , in fact , in some cases , with the idea of taking the idea of taking the idea of taking the ability to use , to use the ability to understand and the potential of finding the ability to understand the potential is to be the most powerful and the most powerful that we can","So these vocal effects can actually be quite subtle , in some cases , but with any digital microphone , and using precision voice analysis software in combination with the latest in machine learning , which is very advanced by now , we can now quantify exactly where somebody lies on a continuum between health and disease using voice signals alone ."
Vậy làm thế nào các bài thử nghiệm dựa trên giọng nói này so sánh ngang ngửa với thử nghiệm lâm sàng chuyên môn ? Cả hai đều không xâm hạm lẫn nhau .,So how do these kinds of rules in the way that you see the leading amount of second - to - - - - - - - - - - - -,"So these voice-based tests , how do they stack up against expert clinical tests ? We 'll , they 're both non-invasive ."
Thử nghiệm của thần kinh học không có tính xâm phạm . Chúng đều sử dụng cơ sở hạ tầng hiện có .,"JU : The amount of time on it is not to be used , they 're used to be used .",The neurologist 's test is non-invasive . They both use existing infrastructure .
Bạn không cần phải thiết kế cả một hệ thống bệnh viện hoàn toàn mới để tiến hành thử nghiệm này,You don ' t need to design a whole system to do this with a new generation .,You don 't have to design a whole new set of hospitals to do it .
"Và cả hai đều chuẩn xác . Nhưng thêm một điều , thử nghiệm dựa trên giọng nói không có tính chuyên môn .","And both of the sudden , it 's a more thing to say , the main test is not to say no .","And they 're both accurate . Okay , but in addition , voice-based tests are non-expert ."
Đó có nghĩa là nó có thể tự thực hiện được .,It means that it can be done .,That means they can be self-administered .
"Tốc độ nhanh , chỉ mất khoảng 30 giây tối đa .",The light goes to the -- it 's just about 30 seconds .,"They 're high-speed , take about 30 seconds at most ."
"Chi phí cực thấp , và chúng ta đều biết điều gì sẽ xảy ra .","They 're very expensive , and we 're all going to know what 's going on .","They 're ultra-low cost , and we all know what happens ."
"Khi một cái gì đó trở nên cực rẻ , nó sẽ được phổ biến trên diện rộng","When something becomes very complicated , it 's a very complicated event .","When something becomes ultra-low cost , it becomes massively scalable ."
"Vì vậy , đây là một số mục tiêu tuyệt vời mà tôi nghĩ rằng chúng tôi có thể làm bây giờ .","So here 's some great news for that , and I think we 're going to be able to do this .",So here are some amazing goals that I think we can deal with now .
Chúng tôi có thể làm giảm khó khăn hậu cần cho bệnh nhân .,We can do a lot of time - being - free - free experience .,We can reduce logistical difficulties with patients .
Không cần phải đi đến phòng khám để kiểm tra định kì .,No no one has to go to the gents ' s,No need to go to the clinic for a routine checkup .
Chúng tôi có thể thực hiện sự quan sát với tần số cao để có được dữ liệu nhắm đến .,We can do a very high - scale scale with the data .,We can do high-frequency monitoring to get objective data .
"Chúng tôi có thể thực hiện tuyển dụng nhân sự hàng loạt với chi phí thấp để thực hiện thử nghiệm lâm sàng , Việc thẩm định trên quy mô dân số là khả thi ngay trong lần đầu tiên này .","We can make the pain of the ocean that 's going to be careful with the Earth 's climate change in the first time , the most exciting time that is in the","We can perform low-cost mass recruitment for clinical trials , and we can make population-scale screening feasible for the first time ."
Chúng tôi có cơ hội để bắt đầu tìm kiếm những dấu ấn sinh học ban đầu của căn bệnh trước khi nó quá muộn .,"We have the opportunity to start with the ancient resource , the reason that the disease is even worse .",We have the opportunity to start to search for the early biomarkers of the disease before it 's too late .
"Vì vậy , để thực hiện các bước đầu tiên hướng tới việc này , chúng tôi đang đưa ra trương trình Khởi Đầu giọng nói Parkinson .","So to do the same news for this is , we 're going to be able to put the momentum on the human mind .","So , taking the first steps towards this today , we 're launching the Parkinson 's Voice Initiative ."
"Với Aculab và PatientsLikeMe , chúng tôi nhắm đến việc ghi âm lại giọng nói với một số lượng rất lớn trên toàn cầu để thu thập đủ dữ liệu và bắt đầu xử trí bốn mục tiêu .","The same and the same thing with the next and the next , we ' ve got to say with the huge amount of energy we ' ve been able to start to get on the","With Aculab and PatientsLikeMe , we 're aiming to record a very large number of voices worldwide to collect enough data to start to tackle these four goals ."
Chúng tôi có những cư dân địa phương có thể tiếp cận được với ba phần tư của một tỷ người trên hành tinh .,We have the whole local resource to get on the top of one billion people in the planet .,We have local numbers accessible to three quarters of a billion people on the planet .
"Bất cứ ai khoẻ mạnh hoặc mắc bệnh Parkinson có thể gọi tới với giá rẻ , và để lại âm ghi , vài xu mỗi lần , và tôi thực sự vui mừng thông báo rằng chúng tôi đã đạt sáu phần trăm mục tiêu chỉ trong tám giờ .","Every person to be healthy or more than to the war in the United States , and to be able to talk with you , and I really really was really excited about six , and I was just going to be in six seconds in six seconds","Anyone healthy or with Parkinson 's can call in , cheaply , and leave recordings , a few cents each , and I 'm really happy to announce that we 've already hit six percent of our target just in eight hours ."
Cảm ơn các bạn .,Thank you .,Thank you .
"Tom Rielly : Vậy Max , bằng cách lấy tất cả các mẫu cho là của 10.000 người đi , bạn có thể cho biết ai khoẻ mạnh và ai không ?","PM : A little bit of rock , by the way , by taking the time for the man to you , can you tell the person to do you and do that .","So Max , by taking all these samples of , let 's say , 10,000 people , you 'll be able to tell who 's healthy and who 's not ?"
Bạn sẽ kết luận được gì từ những mẫu này ?,How do you get to think about these things ?,What are you going to get out of those samples ?
"Max Little : vâng . Vâng . Điều sẽ xảy ra là , khi gọi bạn phải chỉ rõ bạn có bệnh hay không. phải .","PM : Yeah . That 's going . That 's what you call a little , and when you 're not going to be , you 're not going to have to be","Yeah . Yeah . So what will happen is that , during the call you have to indicate whether or not you have the disease or not , you see . Right ."
"Bạn thấy đó , một số người có thể không làm điều đó . Có thể họ không gọi tới được .","You see , some people don ' t do it . They can ' t call it .","You see , some people may not do it . They may not get through it ."
"Nhưng chúng tôi sẽ lấy một lượng lớn mẫu dữ liệu thu thập được từ tất cả các trường hợp khác nhau , và kết quả có được trong trường hợp khác nhau mới là quan trọng bởi vì sau đó chúng tôi xem xét giải quyết các yếu tố trùng hợp , và tìm kiếm các dấu hiệu thực tế của căn bệnh này .","But we 're going to take a big amount of data from all of these things , and the other thing that is , in fact , we 're going to find a different amount of data in that and we 're going to be able to see that in a very important amount","But we 'll get a very large sample of data that is collected from all different circumstances , and it 's getting it in different circumstances that matter because then we are looking at ironing out the confounding factors , and looking for the actual markers of the disease ."
Vậy hiện tại độ chính xác là 86 phần trăm ?,So what is the temperature for a half - hour ?,So you 're 86 percent accurate right now ?
Hơn mức đó nhiều chứ,"Over a lot of time , there 's a lot of",It 's much better than that .
"Thực ra , sinh viên của tôi Thanasis , tôi phải khen ngợi anh ta , bởi vì anh ấy đã làm một số công việc tuyệt vời , anh ta đã chứng minh được rằng điều này còn có thể thực hiện được qua mạng điện thoại di động nữa , điều đó cho phép dự án này được thực hiện , và độ chính xác đang đạt đến 99 phần trăm .","In fact , my students , my wife is going to be a little bit of mine , because he has been doing a lot of work , he has been able to see that , and he has to come in and to see how this is , to be the very high - tech thing .","Actually , my student Thanasis , I have to plug him , because he 's done some fantastic work , and now he has proved that it works over the mobile telephone network as well , which enables this project , and we 're getting 99 percent accuracy ."
"Chín mươi chín . Vâng , một tiến bộ tớn .","The next is nine meters , and a piece of music is called Champion .","Ninety-nine . Well , that 's an improvement ."
"Vậy , điều đó có nghĩa là mọi người sẽ có thể — Mọi người có thể gọi từ điện thoại di động của họ và làm bài kiểm tra này , và những người có bệnh Parkinson có thể gọi , ghi âm giọng nói của họ , và sau đó bác sĩ có thể kiểm tra sự tiến triển của họ , xem tình trạng sức khoẻ của họ khi mang bệnh","So that means that people will be able to send their brains to the phone and make their own brains and make them happen , and the people in the game of the game will be able to talk and they can ' t be able to talk and their own baby fuels .","So what that means is that people will be able to — People will be able to call in from their mobile phones and do this test , and people with Parkinson 's could call in , record their voice , and then their doctor can check up on their progress , see where they 're doing in this course of the disease ."
Chính xác .,They 're completely .,Absolutely .
Cảm ơn rất nhiều . Hoan Nghênh Max Little nào mọi người .,Thank you very much . The Galapagos line is .,"Thanks so much . Max Little , everybody ."
"Cảm ơn nhiều , Tom .",Thank you very much .,"Thanks , Tom ."
Tôi sống ở vùng Trung Nam .,I live in the middle of the Middle East .,I live in South Central .
"Đây là vùng Trung Nam : cửa hàng rượu , đồ ăn nhanh , đất hoang .","This is the top : The size of the ocean , the food that is going to be on the","This is South Central : liquor stores , fast food , vacant lots ."
"Vì vậy các nhà hoạch định thành phố họp lại với nhau và họ định thay cái tên Nam Trung để nó mang ý nghĩa khác . Vậy nên họ đổi thành vùng Nam Los Langeles , như thể việc đó sẽ giải quyết được những rắc rối đang thực sự diễn ra trong thành phố .","So these cities are going to come together and they 're going to be the names of the United States , and they 're going to be able to be in the same way that they 're going to be .","So the city planners , they get together and they figure they 're going to change the name South Central to make it represent something else , so they change it to South Los Angeles , like this is going to fix what 's really going wrong in the city ."
Đây là vùng Nam Los Angeles .,This is the Ross Ninos Museum .,This is South Los Angeles .
"Cửa hàng rượu , đồ ăn nhanh , đất hoang .","The southern swim , the food is lost , the size of the ocean .","Liquor stores , fast food , vacant lots ."
"Cũng giống như 26.5 triệu người Mĩ khác , Tôi sống trong một sa mạc thức ăn. vùng Nam Trung Los Angeles , ngôi nhà của quầy phục vụ đồ ăn nhanh bên đường và gậy tai nạn rồi bỏ chạy .","It 's like a million people in the United States , where I live in a sea , where the Chinese is in the ocean , and at the same time , they 're on the same time and the same time","Just like 26.5 million other Americans , I live in a food desert , South Central Los Angeles , home of the drive-thru and the drive-by ."
Điều thú vị là đồ ăn nhanh bên đường đang giết chết nhiều người hơn gây tai nạn rồi bỏ chạy .,"The interesting thing is , the food on the right is to die in the ground , and the death of the car goes to","Funny thing is , the drive-thrus are killing more people than the drive-bys ."
"Ở Nam Trung Los Angeles , mọi người đang chết vì những căn bệnh có thể chữa được .","In the North - century , people are born with disease - being , and the disease that can be used",People are dying from curable diseases in South Central Los Angeles .
"Ví dụ , tỉ lệ béo phì ở vùng tôi ở cao gấp năm lần so với Beverly Hills chẳng hạn , nơi cách đó khoảng 16 km .","For example , the oil industry is in the dark time in the past , the more we have to be in the middle of the sea , in about","For instance , the obesity rate in my neighborhood is five times higher than , say , Beverly Hills , which is probably eight , 10 miles away ."
Tôi phát chán khi phải chứng kiến điều này diễn ra .,I was in the front of the time .,I got tired of seeing this happening .
"Và tôi tự hỏi , bạn cảm thấy thế nào khi không có thực phẩm có lợi cho sức khoẻ , khi mỗi lần ra khỏi cửa bạn phải nhìn thấy những tác động xấu mà hệ thống thực phẩm hiện nay gây ra cho nơi mình sinh sống ?","And I ask myself , how do you feel that the food is not going to be used to be , when you 're in the same way that you 're going to see the quality of the world , the quality of the world is much more","And I was wondering , how would you feel if you had no access to healthy food , if every time you walk out your door you see the ill effects that the present food system has on your neighborhood ?"
Tôi nhìn thấy xe lăn được mua bán giống như xe cũ vậy .,I see a little bit of a like this is like a little bit of music .,I see wheelchairs bought and sold like used cars .
Tôi thấy các trung tâm lọc máu mọc lên nhiều như Starbucks .,I see the oxygen to a lot of oxygen as well as we have .,I see dialysis centers popping up like Starbucks .
Và tôi nhận ra rằng điều đó phải chấm dứt .,And I realized that it was going to be the same .,"And I figured , this has to stop ."
Tôi nhận ra rằng vấn đề chính là giải pháp .,I realized that 's a problem .,So I figured that the problem is the solution .
Thực phẩm là vấn đề và thực phẩm cũng là giải pháp .,Our food is not the food and the food .,Food is the problem and food is the solution .
Với lại tôi cũng cảm thấy mệt mỏi với việc phải lái xe 45 phút chỉ để mua một quả táo không nhiễm thuộc trừ sâu .,The same is I feel very interested in being to take 10 minutes to buy a hat .,Plus I got tired of driving 45 minutes round trip to get an apple that wasn 't impregnated with pesticides .
Điều mà tôi đã làm là trồng một rừng thực phẩm ở trước nhà .,What I did was to do was a food plant in the house .,"So what I did , I planted a food forest in front of my house ."
Nó nằm trên một dải đất mà chúng tôi gọi là đường đi dạo .,It 's on the right side of the planet where we call a place for a second .,It was on a strip of land that we call a parkway .
"Nó rộng hơn 3m , dài 50m .","It 's a half - foot , a half - half - half - half -",It 's 150 feet by 10 feet .
"Vấn đề là , mảnh đất đó thuộc về thành phố .","The problem is that , the water is up in cities .","Thing is , it 's owned by the city ."
Nhưng bạn phải trông giữ nó .,But you have to do it again .,But you have to maintain it .
"Nên tôi nghĩ : "" Tuyệt . Tôi có thể làm việc gì tôi muốn , bởi vì đó là trách nhiệm của tôi và tôi phải trông giữ nó . ""","So I thought , "" Oh , I can do something I want to do , because that is my life has to be done in that way , "" and I have to","So I 'm like , "" Cool . I can do whatever the hell I want , since it 's my responsibility and I gotta maintain it . """
Và đây là cách mà tôi trông giữ mảnh đất đó .,And this is how I was the Chinese kid here .,And this is how I decided to maintain it .
"Tôi cùng với nhóm của tôi , Những mảnh đất xanh L.A. , chúng tôi tụ họp lại và bắt đầu trồng khu rừng thực phẩm : cây ăn quả , bạn biết đấy , cả chín loại rau quả .","I together with my group , the Chinese stuff , and we started with the fish that we started to have , the size of the size , the size of the ocean , you know , the number of","So me and my group , L.A. Green Grounds , we got together and we started planting my food forest , fruit trees , you know , the whole nine , vegetables ."
"Chúng tôi là một nhóm lấy chia sẻ làm thù lao , gồm những người làm vườn từ nhiều cuộc đời khác nhau , từ mọi nơi trong thành phố , và họ hoàn toàn tự nguyện , và mọi thứ chúng tôi làm đều miễn phí .","We 're a group of people going to share with the most powerful , especially more , where , in the world , they 're all about , and they 're all doing well , and they 're a lot of good for .","What we do , we 're a pay-it-forward kind of group , where it 's composed of gardeners from all walks of life , from all over the city , and it 's completely volunteer , and everything we do is free ."
"Và mảnh vườn , nó rất đẹp .","And the little , the little , it 's beautiful , it 's beautiful","And the garden , it was beautiful ."
Rồi sau đó có người than phiền .,"Then then , again , it 's a very good enough to have",And then somebody complained .
"Thành phố tới gặp tôi , và đại khái là đưa cho tôi một công văn , yêu cầu tôi phải phá bỏ mảnh vườn . Công văn đó sau này trở thành trát của toà .","I went to visit , and this is kind of a kind of like I was going to give you a little bit of paper , and I was going to be able to get","The city came down on me , and basically gave me a citation saying that I had to remove my garden , which this citation was turning into a warrant ."
"Và tôi như thể : "" Thôi nào , thật à ? ""","And I like , "" Do you like , "" are you , right ? ""","And I 'm like , "" Come on , really ?"
"Một trát hầu toà vì trồng cây trên mảnh đất mà các người không thèm quan tâm sao ? ""","A 404 - shaped Nino thing that is in the middle of the land that 's not going to be "" What is not","A warrant for planting food on a piece of land that you could care less about ? """
"Và tôi nói rằng : "" Được . Mang tới đây . ""","And I said , "" Okay . You 're going to . You 're going to . ""","And I was like , "" Cool . Bring it . """
Vì lần này thì chuyện này không tới đâu .,Because this is what 's going on for me is not going to be where it,Because this time it wasn 't coming up .
"Rồi tờ L.A. Times nhận được tin , Steve Lopez viết một bài báo về nó , và bàn với uỷ viên hội đồng. rồi một trong các thành viên của Những mảnh đất xanh gửi một tờ đơn kiến nghị trên Change.org. và với 900 chữ ký , chúng tôi đã thành công .","And the guy that 's been written , the Chinese designer , who says , "" The Chinese talk with a little bit of a massive biologist in the Middle East and the size of the United States , and we 're going to be on with the same kind of time with the same kind","So L.A. Times got ahold of it . Steve Lopez did a story on it and talked to the councilman , and one of the Green Grounds members , they put up a petition on Change.org , and with 900 signatures , we were a success ."
Chúng tôi đã có được một chiến thắng trong tay .,We ' ve got a machine running inside of your own hands .,We had a victory on our hands .
Uỷ viên hội đồng đó thậm chí còn gọi tới và nói rằng họ tán thành và thích việc mà chúng tôi đang làm .,"And there 's a little bit of that , and you have to go and say , "" You 're going to do that with the",My councilman even called in and said how they endorse and love what we 're doing .
"Ý tôi là , thôi nào , tại sao lại không chứ ?","I mean , right , right ? Now , why is you not ?","I mean , come on , why wouldn 't they ?"
L.A. dẫn đầu nước Mỹ về diện tích đất hoang mà thành phố sở hữu .,The United States comes in the United States is sea - sea - sea - sea .,L.A. leads the United States in vacant lots that the city actually owns .
Họ sở hữu 42 kilomet vuông đất bỏ hoang .,They 're on the 404 - up - to - half - dimensional,They own 26 square miles of vacant lots .
"Tương đương với 20 lần Công viên trung tâm ,",The third is the last half months .,That 's 20 Central Parks .
đủ để trồng 725 triệu cây cà chua .,It 's about two million pounds on the ground .,That 's enough space to plant 725 million tomato plants .
Làm sao họ có thể không đồng tình chứ ?,How can they not be ? How can they not be ?,Why in the hell would they not okay this ?
"Trồng một cây sẽ cho bạn 1.000 , 10.000 hạt giống .",PM : A plant that you 're going to take your cars .,"Growing one plant will give you 1,000 , 10,000 seeds ."
Khi lượng đậu xanh có giá 1 đô la sẽ cho bạn lượng sản phẩm tương đương với 75 đô la .,When the sea level is going to be a global warming for you to be used to 50 percent .,When one dollar 's worth of green beans will give you 75 dollars ' worth of produce .
"Đó là Đức tin của tôi , khi tôi nói với mọi người , hãy tự trồng lấy thực phẩm cho mình .","That 's the end of my life , when I tell people , the people are using it , the food that makes me free .","It 's my gospel , when I 'm telling people , grow your own food ."
Trồng thực phẩm cho mình cũng giống tự in tiền vậy .,Help us make it as much as possible .,Growing your own food is like printing your own money .
Tôi có di sản ở vùng Nam Trung .,I have a global consulting for this in the middle .,"See , I have a legacy in South Central ."
Tôi lớn lên ở đó . Tôi nuôi dạy các con trai mình ở đó .,I grew up in that morning . I teach my son in there .,I grew up there . I raised my sons there .
"Và tôi từ chối làm một phần của cái thực tại được tạo ra này , mà được tạo ra cho tôi bởi một số người khác . Và tôi đang tự tạo ra thực tại cho mình .","And I ' m not going to make a part of the real reality that is that , in fact , that I ' ve created a few of my research that is in a very different way , and","And I refuse to be a part of this manufactured reality that was manufactured for me by some other people , and I 'm manufacturing my own reality ."
Tôi là một nghệ sĩ .,I ' m an artist . I ' m an artist,"See , I 'm an artist ."
Làm vườn là nghệ thuật của tôi . Tôi trồng ra tác phẩm của mình .,PM : My art art is my art . I grew up .,Gardening is my graffiti . I grow my art .
"Cũng giống như một hoạ sĩ , người tô điểm cho các bức tường , Tôi , tôi tô điểm cho những bãi cỏ , lối đi dạo .","It 's like a design that , the Chinese , the Chinese , the students , I ' m going to have the corals , go to the same , to the","Just like a graffiti artist , where they beautify walls , me , I beautiful lawns , parkways ."
"Tôi sử dụng mảnh vườn , đất trồng như một tấm vải , và cây trồng và cây xanh là những gì tôi tô điểm cho tấm vải đó .","I use this little box , which is the size of the sea , and the size of the water that 's kind of going to be my little bit of like","I use the garden , the soil , like it 's a piece of cloth , and the plants and the trees , that 's my embellishment for that cloth ."
Bạn sẽ bất ngờ với những gì mà mảnh đất có thể làm nếu bạn biến chúng thành vải bố .,"You 'll ask to do something that is made of you if you could put it on the night , you can ' t get",You 'd be surprised what the soil could do if you let it be your canvas .
Bạn không thể tưởng tượng được hoa hướng dương tuyệt vời như thế nào và chúng ảnh hưởng tới mọi người ra sao .,You can ' t imagine the bad news and the great thing you do and you do that .,You just couldn 't imagine how amazing a sunflower is and how it affects people .
Vậy điều gì đã xảy ra ?,So what happened ?,So what happened ?
"Tôi đã chứng kiến mảnh vườn của mình trở thành một công cụ giáo dục , một công cụ cho sự chuyển đổi của vùng đất tôi sống .","I ' ve seen my own wife , a social tool for mine , a future that I live in my office .","I have witnessed my garden become a tool for the education , a tool for the transformation of my neighborhood ."
"Để thay đổi cộng đồng , bạn phải thay đổi thành phần của đất .","To change the community , you need to change the ocean .","To change the community , you have to change the composition of the soil ."
Chúng ta là đất .,We 're the size of the planet .,We are the soil .
Bạn sẽ ngạc nhiên khi thấy cách mà những đứa trẻ bị ảnh hưởng .,You 'll notice that the kids are able to see their children who are available for it .,You 'd be surprised how kids are affected by this .
"Làm vườn là công việc có tính trị liệu nhất và thách thức nhất mà bạn có thể làm , đặc biệt là ở trong nội thành .","You have to be a very strong leader , and the most important thing you can do in the Middle East , is in the same way .","Gardening is the most therapeutic and defiant act you can do , especially in the inner city ."
"Với lại , bạn còn thu được dâu nữa .",The audience is in the middle of the experiment .,Plus you get strawberries .
"Tôi nhớ có một lần , có một người mẹ và con gái tới , lúc đó là khoảng 10 : 30 tối và họ ở trong vườn của tôi. rồi tôi đi ra ngoài và họ rất xấu hổ .","I remember , and a little woman , a woman , and at the time was sitting in , and at the time I was sitting in and I was sitting in and I was sitting there and I was just sitting in and I was really","I remember this time , there was this mother and a daughter came , it was , like , 10 : 30 at night , and they were in my yard , and I came out and they looked so ashamed ."
"Tôi nghĩ , trời ạ , tôi cảm thấy rất tệ vì họ ở đó. và tôi nói với họ rằng , hai người biết đấy , không cần phải làm như vậy .","And I think , in the same time , I feel really happy that they are , because they are all about it , and I ' m going to have to do it .","So I 'm like , man , it made me feel bad that they were there , and I told them , you know , you don 't have to do this like this ."
Mảnh vườn này nằm trên đường là có lí do của nó .,"This is the scene in the middle of the century , that 's the reason for it .",This is on the street for a reason .
"Tôi cảm thấy xấu hổ khi nhìn thấy có người ở gần tôi đến vậy mà vẫn bị đói . Và việc đó chỉ càng củng cố thêm lý do để tôi làm việc này . Mọi người hỏi tôi : "" Fin , anh không sợ là người ta sẽ ăn trộm thực phẩm của anh sao ? ""","I feel curious when I see people in the morning , and I have a lot of time , and the reason is that the reason is that , you 're going to be able to get to the reason : "" You 're not going to be the same thing , "" the most important thing ?","It made me feel ashamed to see people that were this close to me that were hungry , and this only reinforced why I do this , and people asked me , "" Fin , aren 't you afraid people are going to steal your food ? """
"Tôi trả lời , "" Tất nhiên là không , tôi không sợ họ sẽ ăn trộm .","And I said , "" Of course , I ' m not not going to be , I ' m not","And I 'm like , "" Hell no , I ain 't afraid they 're gonna steal it ."
Vì thế nên chúng mới ở trên đường .,So they 're on the right side .,That 's why it 's on the street .
Toàn bộ ý tưởng là thế mà .,"The idea is , that is what it is .",That 's the whole idea .
"Tôi muốn họ lấy chúng , nhưng cùng lúc đó , Tôi muốn họ có lại được sức khoẻ của mình . ""","I want them to take them up , but at the same time , I want to be able to have them to be able to be the","I want them to take it , but at the same time , I want them to take back their health . """
Có một lần khác khi tôi làm vườn tại một khu vô gia cư ở trung tâm Los Angeles .,There 's another time when I was in the ocean .,There 's another time when I put a garden in this homeless shelter in downtown Los Angeles .
"Có mấy người đàn ông , họ giúp tôi dỡ đồ từ xe tải .","There are men , they 're all around me , and they 're also connected to a bunch of","These are the guys , they helped me unload the truck ."
"Không khí rất vui vẻ , và họ chia sẻ những câu chuyện về việc mảnh vườn đã ảnh hưởng tới họ và họ đã từng trồng rau với mẹ , với bà trước kia. và thật tuyệt khi thấy ý tưởng này đã thay đổi họ , dù chỉ là trong một giây phút đó .","The cool thing is , and they share a little story with the same kind of sanctions resolutions , and they ' ve been able to have their own family , and the reason for that is that , when they 're just going to be , it 's just a very good thing","It was cool , and they just shared the stories about how this affected them and how they used to plant with their mother and their grandmother , and it was just cool to see how this changed them , if it was only for that one moment ."
Vì vậy Những mảnh đất xanh đã tiếp tục trồng khoảng 20 mảnh vườn .,So these are the green blue spaces for 20 to 20 .,So Green Grounds has gone on to plant maybe 20 gardens .
