inputs,preds,labels
Thank you .,Xin cảm ơn.,Vỗ tay Cám ơn
"Five years ago , I experienced a bit of what it must have been like to be Alice in Wonderland .","Cách đây 5 năm, tôi đã trải nghiệm một chút về việc Alice ở xứ sở thần tiên.","5 năm trước , tôi đã trải qua 1 chuyện có chút giống như Alice ở Xứ thần tiên ."
"Penn State asked me , a communications teacher , to teach a communications class for engineering students .","Penn State yêu cầu tôi, một giáo viên truyền thông, dạy một lớp dạy liên lạc cho sinh viên kỹ thuật.","Trường Penn State yêu cầu tôi , một giáo viên dạy giao tiếp dạy một khoá giao tiếp cho sinh viên kỹ thuật ."
And I was scared .,Và tôi đã rất sợ hãi.,Tôi đã rất sợ .
"Really scared . Scared of these students with their big brains and their big books and their big , unfamiliar words .",Thực sự sợ hãi. Sợ hãi những sinh viên này với bộ não to lớn của họ và những cuốn sách lớn và những từ ngữ xa lạ to lớn của họ.,"Thực sự sợ . Sợ những sinh viên to đầu , những quyển sách to đùng và cả những ngôn từ lạ lẫm ."
"But as these conversations unfolded , I experienced what Alice must have when she went down that rabbit hole and saw that door to a whole new world .","Nhưng khi những cuộc nói chuyện này diễn ra, Tôi đã trải nghiệm những gì Alice phải có khi cô ấy đi xuống lỗ thỏ và nhìn thấy cánh cửa đó đến một thế giới hoàn toàn mới.","Nhưng khi những cuộc trao đổi mở ra , Tôi đã trải nghiệm điều mà hẳn Alice cũng trải qua khi cô bé rơi xuống hang thỏ và phát hiện cánh cửa dẫn đến 1 thế giới mới ."
"That 's just how I felt as I had those conversations with the students . I was amazed at the ideas that they had , and I wanted others to experience this wonderland as well .","Đó là cảm giác của tôi khi có những cuộc trò chuyện với sinh viên. Tôi ngạc nhiên trước những ý tưởng họ có, và tôi cũng muốn những người khác cũng trải nghiệm vùng đất thần kỳ này.","Đó chỉ là những gì tôi cảm nhận khi trao đổi với sinh viên . Tôi kinh ngạc trước những ý tưởng của họ , và tôi muốn những người khác cũng được trải nghiệm xứ sở thần tiên này ."
And I believe the key to opening that door is great communication .,Và tôi tin rằng chìa khoá mở cánh cửa đó là sự giao tiếp tuyệt vời.,Tôi tin rằng chìa khoá mở cánh cửa đến thế giới đó chính là khả năng giao tiếp tốt .
We desperately need great communication from our scientists and engineers in order to change the world .,Chúng ta rất cần sự giao tiếp tuyệt vời từ các nhà khoa học và kỹ sư để thay đổi thế giới.,Chúng ta vô cùng cần giao tiếp hiệu quả với những nhà khoa học và kỹ sư để có thể thay đổi thế giới .
"Our scientists and engineers are the ones that are tackling our grandest challenges , from energy to environment to health care , among others , and if we don 't know about it and understand it , then the work isn 't done , and I believe it 's our responsibility as non-scientists to have these interactions .","Các nhà khoa học và kỹ sư của chúng ta là những người đang giải quyết những thách thức lớn nhất của chúng ta, từ năng lượng đến môi trường cho đến chăm sóc sức khoẻ, giữa những người khác, và nếu chúng ta không biết","Nhà khoa học và kỹ sư là những người đang đương đầu với các thách thức lớn nhất , từ năng lượng tới môi trường và y tế , và còn nhiều nữa , Nếu ta không biết và không hiểu điều đó , thì việc sẽ không xong , và tôi tin trách nhiệm của chúng ta , những người không chuyên , là tương tác với họ ."
But these great conversations can 't occur if our scientists and engineers don 't invite us in to see their wonderland .,Nhưng những cuộc nói chuyện tuyệt vời này không thể diễn ra nếu các nhà khoa học và kỹ sư của chúng ta không mời chúng ta đến để chiêm ngưỡng vùng đất thần tiên của họ.,Nhưng những cuộc trao đổi hiệu quả không thể diễn ra nếu các nhà khoa học và kỹ sư không mời ta vào xứ sở của họ .
"So scientists and engineers , please , talk nerdy to us .","Vì vậy, các nhà khoa học và kỹ sư, làm ơn, nói với chúng tôi về mọt sách.","Hỡi các nhà khoa học và kỹ sư , hãy tám chuyện phiếm với chúng tôi ."
I want to share a few keys on how you can do that to make sure that we can see that your science is sexy and that your engineering is engaging .,Tôi muốn chia sẻ một vài chìa khoá về việc làm thế nào để đảm bảo rằng chúng ta có thể thấy rằng khoa học của bạn rất hấp dẫn và kỹ thuật của bạn đang hấp dẫn.,"Tôi muốn chia sẻ vài bí quyết để làm được thế để chắc rằng chúng tôi nhận thấy khoa học của các anh thật quyến rũ , sexy kỹ thuật cũng rất hấp dẫn , nóng bỏng ."
First question to answer for us : so what ?,Câu hỏi đầu tiên để trả lời cho chúng ta : thì sao?,Câu hỏi đầu tiên là : Gì cơ ?
Tell us why your science is relevant to us .,Hãy cho chúng tôi biết tại sao khoa học của bạn lại liên quan đến chúng tôi.,Tại sao khoa học liên quan đến chúng tôi .
"Don 't just tell me that you study trabeculae , but tell me that you study trabeculae , which is the mesh-like structure of our bones because it 's important to understanding and treating osteoporosis .","Đừng chỉ nói với tôi rằng bạn nghiên cứu khí quản, nhưng hãy nói với tôi rằng bạn nghiên cứu về khí quản, đó là cấu trúc giống như mạng lưới của xương chúng ta bởi vì nó rất quan trọng để hiểu và chữa trị chứng","Đừng chỉ nói rằng anh nghiên cứu mô xương , mà hãy nói anh nghiên cứu mô xương , nó giống như những cái lưới làm nên xương chúng ta vì cần biết để hiểu về bệnh loãng xương và cách chữa trị ."
"And when you 're describing your science , beware of jargon .","Và khi bạn mô tả khoa học của mình, hãy coi chừng thuật ngữ.","Khi mô tả khoa học , hãy cẩn thận khi dùng thuật ngữ ."
Jargon is a barrier to our understanding of your ideas .,Thuật ngữ là một rào cản của sự hiểu biết của chúng ta về các ý tưởng của bạn.,Thuật ngữ ngăn cản chúng tôi hiểu được ý tưởng của anh .
"Sure , you can say "" spatial and temporal , "" but why not just say "" space and time , "" which is so much more accessible to us ?","Chắc chắn rồi, bạn có thể nói "" không gian và thời gian "" nhưng tại sao không chỉ nói "" không gian và thời gian "" cái mà chúng ta dễ dàng tiếp cận hơn?","Chắc chắn có thể nói "" spatial and temporal "" nhưng sao không dùng "" space and time """
And making your ideas accessible is not the same as dumbing it down .,Và làm cho ý tưởng của bạn trở nên dễ tiếp cận không giống như việc ngu ngốc.,Làm ý tưởng mình dễ hiểu không phải là hạ thấp chúng .
"Instead , as Einstein said , make everything as simple as possible , but no simpler .","Thay vào đó, như Einstein đã nói, làm cho mọi thứ càng đơn giản càng tốt, nhưng không hề đơn giản hơn.","Thay vào đó , như Anh-xtanh đã nói : biến mọi thứ càng đơn giản càng tốt , nhưng đừng đơn giản hơn ."
You can clearly communicate your science without compromising the ideas .,Bạn có thể truyền đạt một cách rõ ràng mà không ảnh hưởng đến ý tưởng.,Rõ ràng là anh có thể nói về những vấn đề khoa học mà không làm méo mó ý tưởng .
"A few things to consider are having examples , stories and analogies . Those are ways to engage and excite us about your content .","Một vài điều cần xem xét là có những ví dụ, những câu chuyện và sự tương đồng. Đó là những cách để thu hút và kích thích chúng tôi về nội dung của bạn.","Nên lưu tâm đến việc nêu ví dụ , kể chuyện , liên tưởng Đó là những cách để lôi cuốn và khiến chúng tôi thích thú những điều anh nói ."
"And when presenting your work , drop the bullet points .","Và khi trình bày tác phẩm của mình, hãy thả viên đạn xuống.","Và khi trình bày , đừng sử dụng những gạch đầu dòng ."
Have you ever wondered why they 're called bullet points ?,Bạn đã bao giờ tự hỏi tại sao chúng lại được gọi là điểm đạn?,"Đã bao giờ bạn tự hỏi tại sao lại gọi chúng là "" gạch đầu dòng "" chưa ?"
"What do bullets do ? Bullets kill , and they will kill your presentation .","đạn sẽ làm gì? Súng đạn sẽ giết người, và chúng sẽ giết bài diễn thuyết của bạn.","Khi gạch tên đi thì sao ? Gạch đi là xoá sổ , giết chết luôn ! và chúng cũng sẽ giết bài thuyết trình của anh ."
"A slide like this is not only boring , but it relies too much on the language area of our brain , and causes us to become overwhelmed .","Một slide như thế này không chỉ nhàm chán, mà còn phụ thuộc quá nhiều vào vùng ngôn ngữ của bộ não chúng ta, và làm cho chúng ta trở nên quá tải.","Một slide như thế này , không những nhàm chán mà còn phụ thuộc quá nhiều vào khu vực ngôn ngữ của não bộ , khiến chúng tôi bị ngốt ."
"Instead , this example slide by Genevieve Brown is much more effective . It 's showing that the special structure of trabeculae are so strong that they actually inspired the unique design of the Eiffel Tower .","Thay vào đó, slide này của Genevive Brown có hiệu quả hơn rất nhiều. Nó chỉ ra rằng cấu trúc đặc biệt của xe điện mạnh đến nỗi họ thực sự truyền cảm hứng cho thiết kế độc đáo của tháp Eiffel.","Thay vào đó , slide ví dụ này của Genevieve Brown thực sự hiểu quả hơn . Nó cho thấy cấu trúc đặc biệt của mô xương mạnh đến nỗi nó thực sự truyền cảm hứng cho thiết kế độc đáo của tháp Ép-phen ."
"And the trick here is to use a single , readable sentence that the audience can key into if they get a bit lost , and then provide visuals which appeal to our other senses and create a deeper sense of understanding of what 's being described .","Và thủ thuật ở đây là sử dụng một câu duy nhất mà khán giả có thể chỉ ra nếu họ bị lạc một chút, và sau đó cung cấp các hình ảnh thu hút các giác quan khác của chúng ta và tạo ra một cảm giác","Và mẹo ở đây là sử dụng những câu đơn và dễ đọc khán giả có thể dựa vào đó nếu họ theo không kịp , và rồi sử dụng hình ảnh lôi cuốn các giác quan để giúp ta hiểu sâu sắc hơn những điều được trình bày ."
So I think these are just a few keys that can help the rest of us to open that door and see the wonderland that is science and engineering .,Vì vậy tôi nghĩ rằng đây chỉ là một vài chìa khoá có thể giúp chúng ta mở cánh cửa đó và nhìn thấy vùng đất thần kỳ đó chính là khoa học và kỹ thuật.,Tôi nghĩ đây chỉ là vài bí quyết giúp chúng ta mở cánh cửa đó và thấy xứ sở thần tiên của khoa học và công nghệ .
"And because the engineers that I 've worked with have taught me to become really in touch with my inner nerd , I want to summarize with an equation .","Và bởi vì những kỹ sư mà tôi đã làm việc cùng đã dạy tôi trở nên thực sự liên lạc với mọt sách nội tâm của mình, tôi muốn tóm tắt với một phương trình.",Những kỹ sư tôi làm việc cùng dạy tôi phải biết suồng sã hoá mọi thứ đi . Cho nên tôi muốn tóm tắt với 1 phương trình .
"Take your science , subtract your bullet points and your jargon , divide by relevance , meaning share what 's relevant to the audience , and multiply it by the passion that you have for this incredible work that you 're doing , and that is going to equal incredible interactions that are full of understanding .","Lấy ví dụ khoa học, trừ những điểm đạn và thuật ngữ của bạn, chia sẻ những gì liên quan, nghĩa là chia sẻ những gì liên quan đến khán giả, và nhân nó với niềm đam mê của bạn cho công việc tuyệt vời","Lấy "" khoa học "" trừ đi "" gạch đầu dòng "" và "" thuật ngữ "" rồi chia cho "" sự xác đáng "" , tức là chia sẻ những giải thích xác đáng với khán giả , sau đó nhân với "" đam mê "" mà anh dành cho công việc anh đang làm , thì sẽ cho ra kết quả sẽ là Sự tương tác tuyệt vời mang lại Sự hiểu trọn vẹn ."
"And so , scientists and engineers , when you 've solved this equation , by all means , talk nerdy to me .","Và vì vậy, các nhà khoa học và kỹ sư, khi bạn đã giải xong phương trình này, bằng mọi phương trình, nói với tôi một cách mọt sách.","Và do đó , hỡi các nhà khoa học và kĩ sư , khi các anh giải phương trình này , bằng mọi giá , hãy nói tám chuyện phiếm với tôi ."
Thank you .,Xin cảm ơn.,Cảm ơn quý vị .
"Hi . My name is Cameron Russell , and for the last little while I 've been a model .","Xin chào. Tên tôi là Cameron Russell, và trong thời gian gần đây nhất tôi là một người mẫu.","Xin chào . Tôi là Cameron Russell , và trong khoảng thời gian ngắn ngủi vừa qua , tôi là một người mẫu ."
"Actually , for 10 years .","Trên thực tế, trong 10 năm.","Thật ra , trong 10 năm ."
And I feel like there 's an uncomfortable tension in the room right now because I should not have worn this dress .,Và tôi cảm thấy có một áp lực không dễ chịu trong phòng lúc này bởi lẽ lẽ ra tôi không nên mặc chiếc váy này.,Và tôi cảm thấy có một áp lực không thoải mái trong phòng vào lúc này bởi vì đáng lẽ ra tôi không nên mặc cái đầm này .
So luckily I brought an outfit change .,May mắn là tôi đã mang đến một bộ quần áo mới.,May mắn thay tôi có mang theo một bộ đồ khác .
"This is the first outfit change on the TED stage , so you guys are pretty lucky to witness it , I think .","Đây là bộ trang phục thay đổi đầu tiên trên sân khấu của TED, nên tôi nghĩ các bạn khá may mắn được chứng kiến điều đó.",Đây là lần đầu tiên có người thay đồ trên sân khấu của TED vậy nên tôi nghĩ các bạn rất may mắn khi được chứng kiến cảnh này đấy .
"If some of the women were really horrified when I came out , you don 't have to tell me now , but I 'll find out later on Twitter .","Nếu một vài người phụ nữ trong số họ thực sự hoảng loạn khi tôi xuất hiện, bạn không cần phải nói với tôi bây giờ, nhưng tôi sẽ tìm ra sau đó trên Twitter.","Nếu như vài phụ nữ cảm thấy rất sợ hãi khi tôi xuất hiện , bạn không phải nói tôi nghe ngay bây giờ đâu , nhưng rồi tôi sẽ biết qua Twitter thôi ."
I 'd also note that I 'm quite privileged to be able to transform what you think of me in a very brief 10 seconds .,Tôi cũng chú ý rằng tôi rất vinh dự khi có thể thay đổi những gì bạn nghĩ về tôi trong 10 giây ngắn ngủi.,Tôi nhận ra tôi rất là may mắn khi có thể thay đổi những gì bạn nghĩ về tôi trong 10 giây ngắn ngủi .
Not everybody gets to do that .,Không phải ai cũng làm được điều đó.,Không phải ai cũng có cơ hội để làm điều này .
"These heels are very uncomfortable , so good thing I wasn 't going to wear them .","Đôi giày cao gót này không thoải mái cho lắm, thật may là tôi không định đeo nó.","Đôi giày cao gót này thật là không thoải mái tí nào cả , tôi không định sẽ mang chúng ."
"The worst part is putting this sweater over my head , because that 's when you 'll all laugh at me , so don 't do anything while it 's over my head .","Điều tồi tệ nhất là việc đặt chiếc áo len này lên đầu tôi, bởi vì đó là lúc tất cả các bạn sẽ cười nhạo tôi, vì vậy đừng làm gì cả khi nó đang ở trên đầu tôi.","Phần tệ nhất là tròng cái áo dài tay này qua đầu bởi vì thể nào quí vị cũng cười tôi , vậy nên đừng làm gì hết khi nó ở trên đầu tôi ."
All right .,Được rồi.,Xong rồi .
So why did I do that ?,Vậy tại sao tôi lại làm thế?,Tại sao tôi lại làm như vậy ?
That was awkward .,Thật là lúng túng.,Nó thật là kì cục .
"Well , hopefully not as awkward as that picture .",Hy vọng là không vụng về bằng bức ảnh đó.,"Thật ra , hy vọng là nó không đến nỗi kì cục như tấm hình này ."
"Image is powerful , but also image is superficial .",Hình ảnh có sức mạnh nhưng cũng rất hời hợt.,"Hình ảnh có sức mạnh rất lớn , nhưng nó cũng rất là giả tạo ."
I just totally transformed what you thought of me in six seconds .,Tôi chỉ thay đổi hoàn toàn những gì bạn nghĩ về tôi trong vòng 6 giây.,Tôi vừa mới thay đổi hoàn toàn những gì bạn nghĩ về tôi trong vòng 6 giây .
"And in this picture , I had actually never had a boyfriend in real life .","Và trong bức hình này, tôi chưa bao giờ có bạn trai trong đời thực.","Và trong bức ảnh này , thực ra tôi chưa hề có bạn trai nào trong đời thực ."
"I was totally uncomfortable , and the photographer was telling me to arch my back and put my hand in that guy 's hair .","Tôi hoàn toàn không thoải mái, và người nhiếp ảnh gia bảo tôi hãy cấu trúc lưng và đặt tay tôi vào tóc anh chàng đó.","Tôi cảm thấy rất không thoải mái tại thời điểm đấy , và nhiếp ảnh gia bảo tôi phài ưỡn lưng và đặt tay lên tóc của anh ta ."
"And of course , barring surgery , or the fake tan that I got two days ago for work , there 's very little that we can do to transform how we look , and how we look , though it is superficial and immutable , has a huge impact on our lives .","Và tất nhiên, phẫu thuật nam tính, hay là da rám nắng giả tạo mà tôi đã có 2 ngày làm việc, chúng ta có thể làm rất ít để thay đổi diện mạo của chúng ta, và cách chúng ta nhìn, mặc","Và tất nhiên , trừ việc phẫu thuật , hoặc là làn da rám nắng giả tạo mà tôi có hai ngày trước để chụp ảnh , có rất ít những việc mà chúng ta có thể làm để thay đổi vẻ bề ngoài của mình , và vẻ ngoài của mình , mặc dù nó giả tạo và khó thay đổi , nó lại có ảnh hưởng rất lớn đến đời sống của chúng ta ."
"So today , for me , being fearless means being honest .","Hôm nay, với tôi, không sợ hãi nghĩa là trung thực.","Vì thế nên hôm nay , với tôi , không sợ gì hết đồng nghĩa với việc thành thật ."
And I am on this stage because I am a model .,Và tôi đang ở trên sân khấu này bởi vì tôi là một người mẫu.,Và tôi đứng trên sân khấu này bởi vì tôi là một người mẫu .
"I am on this stage because I am a pretty , white woman , and in my industry we call that a sexy girl .","Tôi đứng trên sân khấu này bởi vì tôi là một người phụ nữ da trắng xinh đẹp, và trong ngành của tôi chúng tôi gọi đó là một cô gái quyến rũ.","Tôi đứng trên sân khấu này bởi vì tôi xinh đẹp , một phụ nữ da trắng , và trong ngành người mẫu , chúng tôi gọi đó là một cô gái quyến rũ ."
"And I 'm going to answer the questions that people always ask me , but with an honest twist .","Và tôi sẽ trả lời những câu hỏi mà mọi người luôn hỏi tôi, nhưng với một ý tưởng trung thực.","Và tôi sẽ trả lời những câu hỏi mà mọi người vẫn luôn hỏi tôi , nhưng với sự thành thật ."
"So the first question is , how do you become a model ?","Câu hỏi đầu tiên là, làm thế nào để bạn trở thành một mô hình?","Câu hỏi đầu tiên là , làm thế nào mà tôi trở thành người mẫu ?"
"And I always just say , "" Oh , I was scouted , "" but that means nothing .","Và tôi luôn luôn nói, "" Ồ, tôi đã được hướng dẫn, "" nhưng điều đó không có nghĩa gì cả.","Và tôi luôn luôn nói : "" Oh , tôi được phát hiện "" , nhưng nó chả có ý nghĩa gì cả ."
"The real way that I became a model is I won a genetic lottery , and I am the recipient of a legacy , and maybe you 're wondering what is a legacy .","Cách thực sự mà tôi trở thành một mô hình là tôi đã thắng xổ số gen, và tôi là người nhận một di sản, và có thể bạn đang tự hỏi đâu là một di sản.","Thật ra tôi trở thành người mẫu bởi vì tôi thắng giải xổ số di truyền , và tôi là người được nhận tài sản thừa kế , và có thể các bạn đang thắc mắc tài sản thừa kế gì chứ ."
"Well , for the past few centuries we have defined beauty not just as health and youth and symmetry that we 're biologically programmed to admire , but also as tall , slender figures , and femininity and white skin .","Vâng, trong vài thế kỷ qua chúng ta đã định nghĩa vẻ đẹp không chỉ là sức khoẻ, tuổi trẻ và sự đối xứng mà chúng ta được lập trình về mặt sinh học để ngưỡng mộ, mà còn là những hình ảnh cao, mảnh","Trong những thập kỉ vừa qua , chúng ta đã định nghĩa sắc đẹp không chỉ là khoẻ mạnh và trẻ trung và sự cân đối mà chúng ta được lập trình về mặt sinh học để khao khát mà còn là chiều cao , những đường nét thanh mảnh và nữ tính , và da trắng ."
"And this is a legacy that was built for me , and it 's a legacy that I 've been cashing out on .","Và đây là một di sản được xây dựng cho tôi, và đó là một di sản mà tôi đã thu về được.",Đây chính là cái di sản được dựng nên cho tôi và đó là di sản mà tôi kiếm tiền nhờ vào nó .
"And I know there are people in the audience who are skeptical at this point , and maybe there are some fashionistas who are , like , "" Wait . Naomi . Tyra . Joan Smalls . Liu Wen . ""","Và tôi biết có những khán giả hoài nghi vào thời điểm này, và có thể có những nhà thiết kế thời trang, kiểu như, "" Chờ đã, Naomi Tyra. Joan Smalls. Liu Wen. ""","Tôi biết rằng có một vài người trong quý vị đang hoài nghi điểm này , và có thể có một vài người mẫu ăn mặc đẹp như là , "" Chờ đã . Naomi . Tyra . Joan Smalls . Liu Wen . """
"And first , I commend you on your model knowledge . Very impressive .","Đầu tiên, tôi khen ngợi kiến thức mô hình của các bạn. Rất ấn tượng.",Tôi muốn khen ngợi sự am hiểu về người mẫu của các bạn . Rất là ấn tượng .
"But unfortunately I have to inform you that in 2007 , a very inspired NYU Ph.D. student counted all the models on the runway , every single one that was hired , and of the 677 models that were hired , only 27 , or less than four percent , were non-white .","Nhưng không may là tôi phải thông báo với các bạn rằng vào năm 2007, một sinh viên tiến sĩ đại học New York rất lấy cảm hứng đếm tất cả các mô hình trên đường băng, mỗi mô hình được thuê, và trong số 6","Nhưng thật không may tôi phải cho các bạn biết năm 2007 , một nghiên cứu sinh tiến sỹ ở đại học New York đã thống kê là tất cả những người mẫu trên sàn diễn , và trong 677 người mẫu được thuê đó chỉ có 27 người , ít hơn 4 % , là không phải da trắng ."
"The next question people always ask me is , "" Can I be a model when I grow up ? ""","Câu hỏi tiếp theo mọi người luôn hỏi tôi là, "" Tôi có thể trở thành một người mẫu khi tôi lớn lên không? ""","Câu hỏi kế tiếp mà mọi người luôn hỏi tôi là : "" Em có thể trở thành người mẫu khi em lớn không ? """
"And the first answer is , "" I don 't know , they don 't put me in charge of that . ""","Và câu trả lời đầu tiên là, "" Tôi không biết, họ không giao trách nhiệm cho tôi. ""","Và câu trả lời đầu tiên của tôi là : "" Chị không biết , chị không phụ trách việc tuyển dụng "" ."
"But the second answer , and what I really want to say to these little girls is , "" Why ?","Nhưng câu trả lời thứ hai, và điều tôi thực sự muốn nói với các em gái này là, "" Tại sao?","Nhưng câu trả lời tiếp theo mà tôi thực sự muốn nói với những bé gái đó là : "" Tại sao chứ ? """
You know ? You can be anything .,Bạn biết không? Bạn có thể trở thành bất cứ thứ gì.,Em biết không ? Em có thể trở thành bất cứ ai .
"You could be the President of the United States , or the inventor of the next Internet , or a ninja cardio-thoracic surgeon poet , which would be awesome , because you 'd be the first one . ""","Bạn có thể là tổng thống Mỹ, hoặc nhà phát minh ra Internet tiếp theo, hoặc là một nhà thơ phẫu thuật tim mạch ninja, điều đó sẽ rất tuyệt vời, bởi vì bạn sẽ là người đầu tiên. ""","Bạn có thể trở thành Tổng thống nước Mỹ , hoặc người phát minh ra một Internet tiếp theo , hay là một nhà thơ bác sĩ phẩu thuật tim mạch ninja , sẽ rất tuyệt vời phải không , vì em sẽ là người đầu tiên làm chuyện đó "" ."
"If , after this amazing list , they still are like , "" No , no , Cameron , I want to be a model , "" well then I say , "" Be my boss . ""","Nếu, sau cái danh sách tuyệt vời này, họ vẫn như thể, "" Không, không, Cameron, tôi muốn trở thành một người mẫu, "" thì tôi sẽ nói, "" Hãy là ông chủ của tôi. ""","Nếu , sau một danh sách thú vị đó , các em vẫn nói rằng : "" Không , không , Cameron , em muốn trở thành người mẫu à "" , lúc đó tôi sẽ nói : "" Làm sếp của chị đi "" ."
"Because I 'm not in charge of anything , and you could be the editor in chief of American Vogue or the CEO of H & amp ; M , or the next Steven Meisel .","Bởi vì tôi không chịu trách nhiệm bất cứ điều gì, và bạn có thể là biên tập viên đứng đầu của American Vogue hoặc giám đốc điều hành của H & amp ; M, hoặc Steven Meisel tiếp theo.","Vì chị không có quyền lực nào cả , còn em có thể là tổng biên tập của tạp chí Vogue ở Mỹ hoặc Tổng giám đốc của H & amp ; M , hoặc Steven Meisel tương lai ."
Saying that you want to be a model when you grow up is akin to saying that you want to win the Powerball when you grow up .,Nói rằng bạn muốn trở thành một mô hình khi bạn lớn lên giống như nói rằng bạn muốn giành chiến thắng giải Powerball khi bạn trưởng thành.,Nói rằng em muốn được là người mẫu khi em lớn lên giống như nói em muốn trúng vé số khi em trưởng thành vậy .
"It 's out of your control , and it 's awesome , and it 's not a career path .","Nó nằm ngoài tầm kiểm soát của bạn, và nó thật tuyệt vời, và nó không phải là con đường sự nghiệp.","Nó ngoài tầm kiểm soát của em , và nó thật tuyệt , nhưng đó không phải là một con đường sự nghiệp ."
"I will demonstrate for you now 10 years of accumulated model knowledge , because unlike cardio-thoracic surgeons , it can just be distilled right into -- right now .","Bây giờ tôi sẽ cho các bạn thấy 10 năm của kiến thức mô hình tích luỹ, bởi vì không giống như các bác sĩ phẫu thuật tim mạch, nó có thể được chưng cất ngay lập tức -- ngay bây giờ.","Tôi sẽ chứng minh cho các bạn -- với 10 năm kinh nghiệm tôi tích luỹ được khi làm người mẫu , vì nó không giống với bác sĩ phẫu thuật tim , nên chỉ cần một thời gian ngắn ."
"So if the photographer is right there and the light is right there , like a nice HMI , and the client says , "" Cameron , we want a walking shot , "" well then this leg goes first , nice and long , this arm goes back , this arm goes forward , the head is at three quarters , and you just go back and forth , just do that , and then you look back at your imaginary friends , 300 , 400 , 500 times .","Nếu nhiếp ảnh gia ở ngay đó và ánh sáng ở ngay đó, giống như một HMI dễ thương, và khách hàng nói, "" Cameron, chúng tôi muốn một shot đi bộ, "" Vâng, chân này sẽ đi đầu tiên","Nếu nhiếp ảnh gia đứng ở đây còn ánh sáng thì ở kia , giống như là một giao diện tương tác đẹp , và khi khách hàng bảo : "" Cameron chúng tôi muốn bức ảnh em đang bước đi "" , thế là cái chân này đi trước , đẹp và dài , cái tay này thì đánh về sau , còn cái này thì đưa ra trước , đầu thì ở vị trí ba phần tư , và bạn chỉ đơn giản là đi tới đi lui , chỉ cần làm điều đó , và sau đó bạn quay đầu nhìn phía sau , tưởng tượng đó là bạn bè của bạn , 300 , 400 , 500 lần ."
It will look something like this .,Nó sẽ trông như thế này.,Giống như thế này đây .
Hopefully less awkward than that one in the middle .,Hy vọng là ít lúng túng hơn cái ở giữa.,Hi vọng là nó ít kì cục hơn tấm hình ở giữa
"That was , I don 't know what happened there .","Đó là, tôi không biết điều gì đã xảy ra ở đó.",Tôi không biết điều gì xảy ra trong lúc đó nữa .
"Unfortunately after you 've gone to school , and you have a résumé and you 've done a few jobs , you can 't say anything anymore , so if you say you want to be the President of the United States , but your résumé reads , "" Underwear Model : 10 years , "" people give you a funny look .","Không may là sau khi bạn đã đến trường, và bạn có một lý lịch và bạn đã làm một vài công việc, bạn không thể nói thêm điều gì nữa, vì vậy nếu bạn nói rằng bạn muốn trở thành tổng thống Mỹ, nhưng","Thật đáng tiếc sau khi bạn học xong , bạn viết résumé và từng làm một vài việc , bạn không thể nói thêm điều gì nữa , vì nếu bạn nói muốn trở thành Tổng thống Hoa Kỳ nhưng résumé của bạn lại ghi : "" Người mẫu đồ lót : 10 năm "" , người ta sẽ nhìn bạn với ánh mắt khác lạ ."
"The next question people always ask me is , "" Do they retouch all the photos ? ""","Câu hỏi tiếp theo mọi người luôn hỏi tôi là, "" Họ có chỉnh sửa lại tất cả các bức ảnh không? ""","Câu hỏi tiếp theo mà người ta luôn hỏi tôi : "" Có phải tất cả các tấm ảnh đều được chỉnh sửa đúng không ? """
"And yeah , they pretty much retouch all the photos , but that is only a small component of what 's happening .","Vâng, họ đã chỉnh sửa lại hầu hết các bức ảnh, nhưng đó chỉ là một thành phần nhỏ của những gì đang xảy ra.","Đúng vậy đấy , gần như là tất cả các tấm ảnh đều được chỉnh sửa , nhưng đó chỉ là một yếu tố nhỏ trong những việc đang diễn ra ."
"This picture is the very first picture that I ever took , and it 's also the very first time that I had worn a bikini , and I didn 't even have my period yet .","Bức ảnh này là bức ảnh đầu tiên tôi chụp, và cũng là lần đầu tiên tôi mặc một bộ bikini, và tôi thậm chí còn chưa có kinh nguyệt.","Đây là một trong những tấm ảnh đầu tiên mà tôi từng chụp , cũng là lần đầu tiên tôi chụp ảnh đồ tắm , và lúc đó tôi thậm chí chưa có chu kỳ kinh nguyệt nữa ."
"I know we 're getting personal , but I was a young girl .","Tôi biết chúng ta đang trở nên riêng tư, nhưng tôi đã từng là một cô gái trẻ.",Tôi biết rằng ta đang đi sâu vào chuyện cá nhân nhưng lúc đó tôi đang là một cô bé .
This is what I looked like with my grandma just a few months earlier .,Đây là hình ảnh tôi với bà tôi chỉ vài tháng trước đó.,"Đây là vẻ ngoài của tôi , chụp cạnh bà của mình trước đó vài tháng ."
Here 's me on the same day as this shoot .,Đây là tôi trong cùng một ngày với phát súng này.,Đây là tôi trong cùng một ngày khi chụp bức ảnh trên .
My friend got to come with me .,Bạn tôi phải đi cùng tôi.,Cô bạn của tôi đã đi cùng tôi .
Here 's me at a slumber party a few days before I shot French Vogue .,Đây là tôi tại một bữa tiệc ngủ vài ngày trước khi tôi bắn Vogue Pháp.,Đây là tôi ở tiệc ngủ vài ngày trước khi chụp ảnh cho Vogue Pháp .
Here 's me on the soccer team and in V Magazine .,Đây là tôi trong đội bóng đá và tạp chí V.,Đây là tôi với đội bóng đá trong tạp chí V.
And here 's me today .,Và đây là tôi hôm nay.,Và đây là tôi bây giờ .
