inputs,preds,labels
"Chúng ta cần đo lường sự tiến triển một cách khách quan , và cuối cùng , cách duy nhất mà chúng ta biết khi chúng ta thực sự có một cách điều trị , là khi chúng ta có một phương pháp chính xác để có thể trả lời chắc chắn .","We need to measure progress objectively, and in the end, the only way we know when we actually have a treatment is when we have an accurate method for being able to answer for certainty.","We need to be able to measure progression objectively , and ultimately , the only way we 're going to know when we actually have a cure is when we have an objective measure that can answer that for sure ."
"Nhưng thật nản lòng là với bệnh Parkinson và các chứng rối loạn vận động khác , chúng không có dấu ấn sinh học , vì vậy không có phương pháp xét nghiệm máu đơn giản nào mà bạn có thể làm , và cái tốt nhất mà chúng ta có là bài kiểm tra thần kinh này .","But what's frustrating is that with Parkinson's disease and other movement disorders, they have no biomarker, so there's no simple method of blood testing that you can do, and the best thing we can do","But frustratingly , with Parkinson 's disease and other movement disorders , there are no biomarkers , so there 's no simple blood test that you can do , and the best that we have is like this 20-minute neurologist test ."
"Bạn cần phải đến bệnh viện để làm điều đó . Nó rất rất tốn kém , có nghĩa là cuộc xét nghiệm này nằm ngoài các thử nghiệm lâm sàng , Nó chưa bao giờ được thực hiện .","You need to go to the hospital to do that. It's very expensive, and that means that this test is beyond clinical trials, and it's never been done.","You have to go to the clinic to do it . It 's very , very costly , and that means that , outside the clinical trials , it 's just never done . It 's never done ."
Nhưng nếu như nếu bệnh nhân có thể làm xét nghiệm này ở nhà thì sao ?,But what if the patient could do this test at home?,But what if patients could do this test at home ?
"Điều đó sẽ thực sự miễn một chuyến đi đến phòng khám , và nếu bệnh nhân còn có thể tự làm xét nghiệm nữa , thì sao ?","That would be really free of a trip to the clinic, and if the patient could still do the test on his own, what then?","Now , that would actually save on a difficult trip to the clinic , and what if patients could do that test themselves , right ?"
Không tốn thời giờ vàng bạc của nhân viên .,We don 't waste our expensive employees'time.,No expensive staff time required .
"Chỉ tất khoảng $ 300 mà thôi , Để làm xét nghiệm này tại phòng khám Bác Sỹ chuyên khoa thần kinh","It's about $ 300, so let's do it at the neurologist's office.","Takes about $ 300 , by the way , in the neurologist 's clinic to do it ."
"Vì vậy , cái tôi muốn đề xuất cho bạn là một cách phi truyền thống qua đó ta có thể đạt được điều này , vì như bạn thấy , ít nhất theo một hướng nào đó , chúng ta đều là những bậc thầy như Jan Stripling bạn tôi .","So what I 'd like to suggest to you is that, traditionally, we can achieve this, because, as you can see, at least in some ways, we're all masters like my friend Jan Stri","So what I want to propose to you as an unconventional way in which we can try to achieve this , because , you see , in one sense , at least , we are all virtuosos like my friend Jan Stripling ."
Ở đây chúng ta có một đoạn phim của các giây thanh quản đang rung,Here we have a video of vibrating vocal seconds.,So here we have a video of the vibrating vocal folds .
"giây thanh quản này khoẻ mạnh và ai đó đang nói , và chúng ta có thể xem mình như những vũ công ba lê thanh nhạc , bởi vì chúng ta phải phối hợp tất cả các cơ quan phát âm khi tạo ra âm thanh , và tất cả chúng ta thực sự có các gen để phụ trách điều đó . Ví dụ như FoxP2 .","This is a healthy sound tone, and someone is speaking, and we can think of ourselves as a musical ballet dancer, because we have to coordinate all the vocal organs when we make sound, and we all actually have genes to","Now , this is healthy and this is somebody making speech sounds , and we can think of ourselves as vocal ballet dancers , because we have to coordinate all of these vocal organs when we make sounds , and we all actually have the genes for it . FoxP2 , for example ."
Giống như ba lê nó cần được đào tạo đặc biệt .,"Like ballet, it needs special training.","And like ballet , it takes an extraordinary level of training ."
"Ý tôi là , thử nghĩ mất bao lâu để một đứa trẻ tập nói .","I mean, think about how long it's going to take a kid to learn how to speak.","I mean , just think how long it takes a child to learn to speak ."
"Từ âm thanh , chúng ta thực sự có thể theo dấu vị trí dây thanh quản khi rung , Khi các chi bị ảnh hưởng bởi Parkinson , Các cơ quan âm thanh cũng bị thế","From sound, we can actually track the vocal chord position when we vibrate, so when the limb is affected by Parkinson's, so does the sound organ.","From the sound , we can actually track the vocal fold position as it vibrates , and just as the limbs are affected in Parkinson 's , so too are the vocal organs ."
"Vậy nên ở đồ thị bên dưới , bạn có thể thấy một ví dụ về sự rung bất thường của dây thanh quản","So on the bottom graph, you can see an example of the abnormal vibration of the vocal cords.","So on the bottom trace , you can see an example of irregular vocal fold tremor ."
Chúng ta thấy đều cùng triệu chứng .,We see all the same symptoms.,We see all the same symptoms .
"Chúng ta thấy giọng run , sự suy nhược và xơ cứng .","We see tremor, frailty and fibrosis.","We see vocal tremor , weakness and rigidity ."
"Lời nói trở nên trầm lắng hơn và nhiều giọng gió hơn sau một thời gian , và đó là một trong các triệu chứng ví dụ về nó .","Speech gets quieter and more windy after a while, and that's one of the examples of it.","The speech actually becomes quieter and more breathy after a while , and that 's one of the example symptoms of it ."
"Những hiệu ứng âm thanh này có thể thực sự khó phát hiện , trong một số trường hợp , nhưng với bất kỳ Micro kỹ thuật số nào , và sử dụng phần mềm phân tích giọng nói chuẩn xác kết hợp với kiến thức máy móc mới nhất , rất tân tiến hiện nay chúng ta có thể định lượng chính xác người nào đó nói dối chỗ nào trong hệ miền liên tục giữa sức khoẻ và bệnh tật chỉ bằng cách sử dụng tín hiệu giọng nói .","Now these sound effects may be really hard to detect, in some cases, but with any digital microphone, and using proper speech analysis software combined with the latest, very advanced, we can now quantify exactly where someone lies in","So these vocal effects can actually be quite subtle , in some cases , but with any digital microphone , and using precision voice analysis software in combination with the latest in machine learning , which is very advanced by now , we can now quantify exactly where somebody lies on a continuum between health and disease using voice signals alone ."
Vậy làm thế nào các bài thử nghiệm dựa trên giọng nói này so sánh ngang ngửa với thử nghiệm lâm sàng chuyên môn ? Cả hai đều không xâm hạm lẫn nhau .,So how can these voice-based trials be compared to professional clinical trials? Neither one of them signs up on each other.,"So these voice-based tests , how do they stack up against expert clinical tests ? We 'll , they 're both non-invasive ."
Thử nghiệm của thần kinh học không có tính xâm phạm . Chúng đều sử dụng cơ sở hạ tầng hiện có .,Neuroscients are noninvasive. They all use existing infrastructure.,The neurologist 's test is non-invasive . They both use existing infrastructure .
Bạn không cần phải thiết kế cả một hệ thống bệnh viện hoàn toàn mới để tiến hành thử nghiệm này,You don 't have to design a whole new hospital system to do this.,You don 't have to design a whole new set of hospitals to do it .
"Và cả hai đều chuẩn xác . Nhưng thêm một điều , thử nghiệm dựa trên giọng nói không có tính chuyên môn .","And both of them are accurate. But then one more thing, voice-based testing is not professional.","And they 're both accurate . Okay , but in addition , voice-based tests are non-expert ."
Đó có nghĩa là nó có thể tự thực hiện được .,That means it can be done on its own.,That means they can be self-administered .
"Tốc độ nhanh , chỉ mất khoảng 30 giây tối đa .","Fast speed, only about 30 seconds tops.","They 're high-speed , take about 30 seconds at most ."
"Chi phí cực thấp , và chúng ta đều biết điều gì sẽ xảy ra .","It's extremely low cost, and we all know what's going to happen.","They 're ultra-low cost , and we all know what happens ."
"Khi một cái gì đó trở nên cực rẻ , nó sẽ được phổ biến trên diện rộng","When something becomes super cheap, it becomes ubiquitous.","When something becomes ultra-low cost , it becomes massively scalable ."
"Vì vậy , đây là một số mục tiêu tuyệt vời mà tôi nghĩ rằng chúng tôi có thể làm bây giờ .",So here are some of the wonderful targets that I think we can do now.,So here are some amazing goals that I think we can deal with now .
Chúng tôi có thể làm giảm khó khăn hậu cần cho bệnh nhân .,We can reduce the back-to-back difficulty for patients.,We can reduce logistical difficulties with patients .
Không cần phải đi đến phòng khám để kiểm tra định kì .,There's no need to go to the clinic to check it out periodically.,No need to go to the clinic for a routine checkup .
Chúng tôi có thể thực hiện sự quan sát với tần số cao để có được dữ liệu nhắm đến .,We can make high frequencies observations to get targeted data.,We can do high-frequency monitoring to get objective data .
"Chúng tôi có thể thực hiện tuyển dụng nhân sự hàng loạt với chi phí thấp để thực hiện thử nghiệm lâm sàng , Việc thẩm định trên quy mô dân số là khả thi ngay trong lần đầu tiên này .","We were able to do low-cost demographic recruitment to do clinical trials, which was possible on a population scale for the first time.","We can perform low-cost mass recruitment for clinical trials , and we can make population-scale screening feasible for the first time ."
Chúng tôi có cơ hội để bắt đầu tìm kiếm những dấu ấn sinh học ban đầu của căn bệnh trước khi nó quá muộn .,We have the opportunity to start looking for the early biomarker of the disease before it's too late.,We have the opportunity to start to search for the early biomarkers of the disease before it 's too late .
"Vì vậy , để thực hiện các bước đầu tiên hướng tới việc này , chúng tôi đang đưa ra trương trình Khởi Đầu giọng nói Parkinson .","So to take the first steps towards this, we're launching the Parkinson's Voice Beginning program.","So , taking the first steps towards this today , we 're launching the Parkinson 's Voice Initiative ."
"Với Aculab và PatientsLikeMe , chúng tôi nhắm đến việc ghi âm lại giọng nói với một số lượng rất lớn trên toàn cầu để thu thập đủ dữ liệu và bắt đầu xử trí bốn mục tiêu .","With Aculab and PatitsLikeMe, we aim to record voices in a very large number around the globe to collect enough data and start processing four targets.","With Aculab and PatientsLikeMe , we 're aiming to record a very large number of voices worldwide to collect enough data to start to tackle these four goals ."
Chúng tôi có những cư dân địa phương có thể tiếp cận được với ba phần tư của một tỷ người trên hành tinh .,We have local residents who have access to three quarters of a billion people on the planet.,We have local numbers accessible to three quarters of a billion people on the planet .
"Bất cứ ai khoẻ mạnh hoặc mắc bệnh Parkinson có thể gọi tới với giá rẻ , và để lại âm ghi , vài xu mỗi lần , và tôi thực sự vui mừng thông báo rằng chúng tôi đã đạt sáu phần trăm mục tiêu chỉ trong tám giờ .","Anyone who's healthy or has Parkinson's disease can call in cheaply, and leave a record, a few cents at a time, and I'm really happy to announce that we've achieved six percent of our","Anyone healthy or with Parkinson 's can call in , cheaply , and leave recordings , a few cents each , and I 'm really happy to announce that we 've already hit six percent of our target just in eight hours ."
Cảm ơn các bạn .,Thank you.,Thank you .
"Tom Rielly : Vậy Max , bằng cách lấy tất cả các mẫu cho là của 10.000 người đi , bạn có thể cho biết ai khoẻ mạnh và ai không ?","Tom Riynton : So Max, by taking all the samples that you think of as 10,000 people, can you tell who's healthy and who's who?","So Max , by taking all these samples of , let 's say , 10,000 people , you 'll be able to tell who 's healthy and who 's not ?"
Bạn sẽ kết luận được gì từ những mẫu này ?,What would you conclude from these models?,What are you going to get out of those samples ?
"Max Little : vâng . Vâng . Điều sẽ xảy ra là , khi gọi bạn phải chỉ rõ bạn có bệnh hay không. phải .","Max Little : Yeah. So what's going to happen is, you've got to tell if you're sick or not. Right?","Yeah . Yeah . So what will happen is that , during the call you have to indicate whether or not you have the disease or not , you see . Right ."
"Bạn thấy đó , một số người có thể không làm điều đó . Có thể họ không gọi tới được .","You see, some people might not do it. Maybe they can 't call.","You see , some people may not do it . They may not get through it ."
"Nhưng chúng tôi sẽ lấy một lượng lớn mẫu dữ liệu thu thập được từ tất cả các trường hợp khác nhau , và kết quả có được trong trường hợp khác nhau mới là quan trọng bởi vì sau đó chúng tôi xem xét giải quyết các yếu tố trùng hợp , và tìm kiếm các dấu hiệu thực tế của căn bệnh này .","But we're going to take a huge amount of data that we collected from all of these different cases, and it turns out that in different cases it matters because then we're looking at solving the coincidences, and we '","But we 'll get a very large sample of data that is collected from all different circumstances , and it 's getting it in different circumstances that matter because then we are looking at ironing out the confounding factors , and looking for the actual markers of the disease ."
Vậy hiện tại độ chính xác là 86 phần trăm ?,So 86 percent accuracy right now?,So you 're 86 percent accurate right now ?
Hơn mức đó nhiều chứ,That's a lot more than that.,It 's much better than that .
"Thực ra , sinh viên của tôi Thanasis , tôi phải khen ngợi anh ta , bởi vì anh ấy đã làm một số công việc tuyệt vời , anh ta đã chứng minh được rằng điều này còn có thể thực hiện được qua mạng điện thoại di động nữa , điều đó cho phép dự án này được thực hiện , và độ chính xác đang đạt đến 99 phần trăm .","In fact, my student Thanasis, I have to praise him, because he's done some amazing work, and he's shown that it's possible to do it through the mobile network, which","Actually , my student Thanasis , I have to plug him , because he 's done some fantastic work , and now he has proved that it works over the mobile telephone network as well , which enables this project , and we 're getting 99 percent accuracy ."
"Chín mươi chín . Vâng , một tiến bộ tớn .","Ninety-nine. Yes, a progress.","Ninety-nine . Well , that 's an improvement ."
"Vậy , điều đó có nghĩa là mọi người sẽ có thể — Mọi người có thể gọi từ điện thoại di động của họ và làm bài kiểm tra này , và những người có bệnh Parkinson có thể gọi , ghi âm giọng nói của họ , và sau đó bác sĩ có thể kiểm tra sự tiến triển của họ , xem tình trạng sức khoẻ của họ khi mang bệnh","So, that means that people will be able to — People can call from their mobile phones and do this test, and people with Parkinson's disease can call, record their voices, and then the physician can test their progress","So what that means is that people will be able to — People will be able to call in from their mobile phones and do this test , and people with Parkinson 's could call in , record their voice , and then their doctor can check up on their progress , see where they 're doing in this course of the disease ."
Chính xác .,Exactly.,Absolutely .
Cảm ơn rất nhiều . Hoan Nghênh Max Little nào mọi người .,"Thank you very much. Max Little, please.","Thanks so much . Max Little , everybody ."
"Cảm ơn nhiều , Tom .","Thank you very much, Tom.","Thanks , Tom ."
Tôi sống ở vùng Trung Nam .,I live in South Central.,I live in South Central .
"Đây là vùng Trung Nam : cửa hàng rượu , đồ ăn nhanh , đất hoang .","This is in Central Central : drinks shops, fast foods, wastelands.","This is South Central : liquor stores , fast food , vacant lots ."
"Vì vậy các nhà hoạch định thành phố họp lại với nhau và họ định thay cái tên Nam Trung để nó mang ý nghĩa khác . Vậy nên họ đổi thành vùng Nam Los Langeles , như thể việc đó sẽ giải quyết được những rắc rối đang thực sự diễn ra trong thành phố .","So city planners come together and they're going to change the name South Central to make a difference. So they're going to change to the South Los Angeles, as if that's going to solve the real problems that","So the city planners , they get together and they figure they 're going to change the name South Central to make it represent something else , so they change it to South Los Angeles , like this is going to fix what 's really going wrong in the city ."
Đây là vùng Nam Los Angeles .,This is South Los Angeles.,This is South Los Angeles .
"Cửa hàng rượu , đồ ăn nhanh , đất hoang .","The bodega, the fast food, the vacant land.","Liquor stores , fast food , vacant lots ."
"Cũng giống như 26.5 triệu người Mĩ khác , Tôi sống trong một sa mạc thức ăn. vùng Nam Trung Los Angeles , ngôi nhà của quầy phục vụ đồ ăn nhanh bên đường và gậy tai nạn rồi bỏ chạy .","Like the 26.5 million other Americans, I live in a food desert, South Central Los Angeles, home for fast food on the side of the road and an accident stick and run.","Just like 26.5 million other Americans , I live in a food desert , South Central Los Angeles , home of the drive-thru and the drive-by ."
Điều thú vị là đồ ăn nhanh bên đường đang giết chết nhiều người hơn gây tai nạn rồi bỏ chạy .,"What's interesting is that fast food on the side of the road is killing more people, causing accidents and running away.","Funny thing is , the drive-thrus are killing more people than the drive-bys ."
"Ở Nam Trung Los Angeles , mọi người đang chết vì những căn bệnh có thể chữa được .","In South Central Los Angeles, people are dying of curable diseases.",People are dying from curable diseases in South Central Los Angeles .
"Ví dụ , tỉ lệ béo phì ở vùng tôi ở cao gấp năm lần so với Beverly Hills chẳng hạn , nơi cách đó khoảng 16 km .","For example, the obesity rate in my area is five times higher than the Beverly Hills, which is about six kilometers away.","For instance , the obesity rate in my neighborhood is five times higher than , say , Beverly Hills , which is probably eight , 10 miles away ."
Tôi phát chán khi phải chứng kiến điều này diễn ra .,I'm fed up with seeing this happen.,I got tired of seeing this happening .
"Và tôi tự hỏi , bạn cảm thấy thế nào khi không có thực phẩm có lợi cho sức khoẻ , khi mỗi lần ra khỏi cửa bạn phải nhìn thấy những tác động xấu mà hệ thống thực phẩm hiện nay gây ra cho nơi mình sinh sống ?","And I wondered, how does it feel to have no healthy food, that every time you leave the door, you have to see the negative impacts that the food system has on where you live today?","And I was wondering , how would you feel if you had no access to healthy food , if every time you walk out your door you see the ill effects that the present food system has on your neighborhood ?"
Tôi nhìn thấy xe lăn được mua bán giống như xe cũ vậy .,"I saw wheelchairs being sold, just like the old ones.",I see wheelchairs bought and sold like used cars .
Tôi thấy các trung tâm lọc máu mọc lên nhiều như Starbucks .,I see blood-filtration centers growing much like Starbucks.,I see dialysis centers popping up like Starbucks .
Và tôi nhận ra rằng điều đó phải chấm dứt .,And I realized that it had to stop.,"And I figured , this has to stop ."
Tôi nhận ra rằng vấn đề chính là giải pháp .,I realized that the problem was the solution.,So I figured that the problem is the solution .
Thực phẩm là vấn đề và thực phẩm cũng là giải pháp .,"Food is a problem, and food is a solution.",Food is the problem and food is the solution .
Với lại tôi cũng cảm thấy mệt mỏi với việc phải lái xe 45 phút chỉ để mua một quả táo không nhiễm thuộc trừ sâu .,"At the same time, I was tired of driving for 45 minutes just to buy an apple that's not infected by worms.",Plus I got tired of driving 45 minutes round trip to get an apple that wasn 't impregnated with pesticides .
Điều mà tôi đã làm là trồng một rừng thực phẩm ở trước nhà .,What I did was I planted a food forest in front of my house.,"So what I did , I planted a food forest in front of my house ."
Nó nằm trên một dải đất mà chúng tôi gọi là đường đi dạo .,It sits on a strip of land that we call a walkway.,It was on a strip of land that we call a parkway .
"Nó rộng hơn 3m , dài 50m .","It's over three meters long, 50 meters wide.",It 's 150 feet by 10 feet .
"Vấn đề là , mảnh đất đó thuộc về thành phố .","The problem is, that land belongs to the city.","Thing is , it 's owned by the city ."
Nhưng bạn phải trông giữ nó .,But you have to keep it.,But you have to maintain it .
"Nên tôi nghĩ : "" Tuyệt . Tôi có thể làm việc gì tôi muốn , bởi vì đó là trách nhiệm của tôi và tôi phải trông giữ nó . ""","So I thought, "" Great. I can do what I want, because it's my job and I have to keep it. ""","So I 'm like , "" Cool . I can do whatever the hell I want , since it 's my responsibility and I gotta maintain it . """
Và đây là cách mà tôi trông giữ mảnh đất đó .,And this is how I look after that land.,And this is how I decided to maintain it .
"Tôi cùng với nhóm của tôi , Những mảnh đất xanh L.A. , chúng tôi tụ họp lại và bắt đầu trồng khu rừng thực phẩm : cây ăn quả , bạn biết đấy , cả chín loại rau quả .","I was with my team, L.A. Green Zones, and we got together and started growing food forests : fruit trees, you know, all nine of them.","So me and my group , L.A. Green Grounds , we got together and we started planting my food forest , fruit trees , you know , the whole nine , vegetables ."
"Chúng tôi là một nhóm lấy chia sẻ làm thù lao , gồm những người làm vườn từ nhiều cuộc đời khác nhau , từ mọi nơi trong thành phố , và họ hoàn toàn tự nguyện , và mọi thứ chúng tôi làm đều miễn phí .","We're a group that is shared as payment, including gardeners from many different lives, from every corner of the city, and they're completely voluntary, and everything we do is free.","What we do , we 're a pay-it-forward kind of group , where it 's composed of gardeners from all walks of life , from all over the city , and it 's completely volunteer , and everything we do is free ."
"Và mảnh vườn , nó rất đẹp .","And the garden, it's beautiful.","And the garden , it was beautiful ."
Rồi sau đó có người than phiền .,And then someone complained.,And then somebody complained .
"Thành phố tới gặp tôi , và đại khái là đưa cho tôi một công văn , yêu cầu tôi phải phá bỏ mảnh vườn . Công văn đó sau này trở thành trát của toà .","The city came to see me, and sort of gave me a paper, asked me to tear down the garden, which became a court order.","The city came down on me , and basically gave me a citation saying that I had to remove my garden , which this citation was turning into a warrant ."
"Và tôi như thể : "" Thôi nào , thật à ? ""","And I was like, "" Come on, really? ""","And I 'm like , "" Come on , really ?"
"Một trát hầu toà vì trồng cây trên mảnh đất mà các người không thèm quan tâm sao ? ""","A warrant for planting trees on land that you don 't care about? ""","A warrant for planting food on a piece of land that you could care less about ? """
"Và tôi nói rằng : "" Được . Mang tới đây . ""","And I said, "" Okay. Bring it here. ""","And I was like , "" Cool . Bring it . """
Vì lần này thì chuyện này không tới đâu .,Because this is not happening.,Because this time it wasn 't coming up .
"Rồi tờ L.A. Times nhận được tin , Steve Lopez viết một bài báo về nó , và bàn với uỷ viên hội đồng. rồi một trong các thành viên của Những mảnh đất xanh gửi một tờ đơn kiến nghị trên Change.org. và với 900 chữ ký , chúng tôi đã thành công .","Then the L.A. Times got a message, Steve Lopez wrote an article about it, and he talked to the committee commissioner, and one of the members of the Green Zone sent a petition to Change.org, and","So L.A. Times got ahold of it . Steve Lopez did a story on it and talked to the councilman , and one of the Green Grounds members , they put up a petition on Change.org , and with 900 signatures , we were a success ."
Chúng tôi đã có được một chiến thắng trong tay .,We had a victory in our hands.,We had a victory on our hands .
Uỷ viên hội đồng đó thậm chí còn gọi tới và nói rằng họ tán thành và thích việc mà chúng tôi đang làm .,That council commissioner even called in and said that they approved and liked what we were doing.,My councilman even called in and said how they endorse and love what we 're doing .
"Ý tôi là , thôi nào , tại sao lại không chứ ?","I mean, come on, why not?","I mean , come on , why wouldn 't they ?"
L.A. dẫn đầu nước Mỹ về diện tích đất hoang mà thành phố sở hữu .,L.A. led the United States in the wilderness that the city owned.,L.A. leads the United States in vacant lots that the city actually owns .
Họ sở hữu 42 kilomet vuông đất bỏ hoang .,They own 42 square kilometers of abandoned land.,They own 26 square miles of vacant lots .
"Tương đương với 20 lần Công viên trung tâm ,",That's 20 times Central Park.,That 's 20 Central Parks .
đủ để trồng 725 triệu cây cà chua .,That's enough to grow 725 million tomatoes.,That 's enough space to plant 725 million tomato plants .
Làm sao họ có thể không đồng tình chứ ?,How could they disagree?,Why in the hell would they not okay this ?
"Trồng một cây sẽ cho bạn 1.000 , 10.000 hạt giống .","Planting a tree will give you 1,000, 10,000 seeds.","Growing one plant will give you 1,000 , 10,000 seeds ."
Khi lượng đậu xanh có giá 1 đô la sẽ cho bạn lượng sản phẩm tương đương với 75 đô la .,"If you have a dollar worth of green beans, you get 75 dollars worth of product.",When one dollar 's worth of green beans will give you 75 dollars ' worth of produce .
"Đó là Đức tin của tôi , khi tôi nói với mọi người , hãy tự trồng lấy thực phẩm cho mình .","It's my faith, when I tell you, grow your own food.","It 's my gospel , when I 'm telling people , grow your own food ."
Trồng thực phẩm cho mình cũng giống tự in tiền vậy .,Growing your own food is like printing your own money.,Growing your own food is like printing your own money .
Tôi có di sản ở vùng Nam Trung .,I have a legacy in Southern Central.,"See , I have a legacy in South Central ."
Tôi lớn lên ở đó . Tôi nuôi dạy các con trai mình ở đó .,I grew up there. I raised my sons there.,I grew up there . I raised my sons there .
"Và tôi từ chối làm một phần của cái thực tại được tạo ra này , mà được tạo ra cho tôi bởi một số người khác . Và tôi đang tự tạo ra thực tại cho mình .","And I refuse to be part of this fabricated reality, which is created for me by some other people, and I'm creating my own reality.","And I refuse to be a part of this manufactured reality that was manufactured for me by some other people , and I 'm manufacturing my own reality ."
Tôi là một nghệ sĩ .,I'm an artist.,"See , I 'm an artist ."
Làm vườn là nghệ thuật của tôi . Tôi trồng ra tác phẩm của mình .,Gardening is my art. I grew my art.,Gardening is my graffiti . I grow my art .
"Cũng giống như một hoạ sĩ , người tô điểm cho các bức tường , Tôi , tôi tô điểm cho những bãi cỏ , lối đi dạo .","Like an artist, who colored the walls, I, I painted lawns and sidewalks.","Just like a graffiti artist , where they beautify walls , me , I beautiful lawns , parkways ."
"Tôi sử dụng mảnh vườn , đất trồng như một tấm vải , và cây trồng và cây xanh là những gì tôi tô điểm cho tấm vải đó .","I use the garden, the soil, as a canvas, and the trees and the trees that I highlight for that cloth.","I use the garden , the soil , like it 's a piece of cloth , and the plants and the trees , that 's my embellishment for that cloth ."
Bạn sẽ bất ngờ với những gì mà mảnh đất có thể làm nếu bạn biến chúng thành vải bố .,You 'd be surprised what land could do if you turned it into canvas.,You 'd be surprised what the soil could do if you let it be your canvas .
Bạn không thể tưởng tượng được hoa hướng dương tuyệt vời như thế nào và chúng ảnh hưởng tới mọi người ra sao .,You can 't imagine how wonderful a sunflower is and how it affects people.,You just couldn 't imagine how amazing a sunflower is and how it affects people .
Vậy điều gì đã xảy ra ?,So what happened?,So what happened ?
"Tôi đã chứng kiến mảnh vườn của mình trở thành một công cụ giáo dục , một công cụ cho sự chuyển đổi của vùng đất tôi sống .","I witnessed my garden become an educational tool, a tool for the transformation of my land.","I have witnessed my garden become a tool for the education , a tool for the transformation of my neighborhood ."
"Để thay đổi cộng đồng , bạn phải thay đổi thành phần của đất .","In order to change communities, you have to change the composition of the soil.","To change the community , you have to change the composition of the soil ."
Chúng ta là đất .,We are the land.,We are the soil .
Bạn sẽ ngạc nhiên khi thấy cách mà những đứa trẻ bị ảnh hưởng .,You 'd be surprised how children are affected.,You 'd be surprised how kids are affected by this .
"Làm vườn là công việc có tính trị liệu nhất và thách thức nhất mà bạn có thể làm , đặc biệt là ở trong nội thành .","Gardening is the most therapeutic and challenging thing you can do, especially in the inner city.","Gardening is the most therapeutic and defiant act you can do , especially in the inner city ."
"Với lại , bạn còn thu được dâu nữa .","Also, you get strawberries.",Plus you get strawberries .
"Tôi nhớ có một lần , có một người mẹ và con gái tới , lúc đó là khoảng 10 : 30 tối và họ ở trong vườn của tôi. rồi tôi đi ra ngoài và họ rất xấu hổ .","I remember one time, there was a mother and daughter, and it was around 10 : 30 p.m., and they were in my garden, and I went out and they were so ashamed.","I remember this time , there was this mother and a daughter came , it was , like , 10 : 30 at night , and they were in my yard , and I came out and they looked so ashamed ."
"Tôi nghĩ , trời ạ , tôi cảm thấy rất tệ vì họ ở đó. và tôi nói với họ rằng , hai người biết đấy , không cần phải làm như vậy .","I thought, oh my God, I feel bad because they're there, and I told them, you know, there's no need to do that.","So I 'm like , man , it made me feel bad that they were there , and I told them , you know , you don 't have to do this like this ."
Mảnh vườn này nằm trên đường là có lí do của nó .,This is in the street for a reason.,This is on the street for a reason .
"Tôi cảm thấy xấu hổ khi nhìn thấy có người ở gần tôi đến vậy mà vẫn bị đói . Và việc đó chỉ càng củng cố thêm lý do để tôi làm việc này . Mọi người hỏi tôi : "" Fin , anh không sợ là người ta sẽ ăn trộm thực phẩm của anh sao ? ""","I'm so embarrassed to see someone so close to me that I'm hungry, and it only reinforces the reason for me to do this. People ask me, "" Fin, aren 't you afraid that people","It made me feel ashamed to see people that were this close to me that were hungry , and this only reinforced why I do this , and people asked me , "" Fin , aren 't you afraid people are going to steal your food ? """
"Tôi trả lời , "" Tất nhiên là không , tôi không sợ họ sẽ ăn trộm .","And I said, "" Of course not, I'm not afraid they're going to steal.","And I 'm like , "" Hell no , I ain 't afraid they 're gonna steal it ."
Vì thế nên chúng mới ở trên đường .,That's why they're in the street.,That 's why it 's on the street .
Toàn bộ ý tưởng là thế mà .,That's the whole idea.,That 's the whole idea .
"Tôi muốn họ lấy chúng , nhưng cùng lúc đó , Tôi muốn họ có lại được sức khoẻ của mình . ""","I want them to take it, but at the same time, I want them to regain their health. ""","I want them to take it , but at the same time , I want them to take back their health . """
Có một lần khác khi tôi làm vườn tại một khu vô gia cư ở trung tâm Los Angeles .,There was another time when I was gardening at a homeless shelter in downtown Los Angeles.,There 's another time when I put a garden in this homeless shelter in downtown Los Angeles .
"Có mấy người đàn ông , họ giúp tôi dỡ đồ từ xe tải .","There were a couple of men, and they helped me get my gear out of the van.","These are the guys , they helped me unload the truck ."
"Không khí rất vui vẻ , và họ chia sẻ những câu chuyện về việc mảnh vườn đã ảnh hưởng tới họ và họ đã từng trồng rau với mẹ , với bà trước kia. và thật tuyệt khi thấy ý tưởng này đã thay đổi họ , dù chỉ là trong một giây phút đó .","The air was fun, and they shared stories about how the garden had influenced them and they had planted with their moms, with her moms before, and it was great to see how this idea had changed them, even","It was cool , and they just shared the stories about how this affected them and how they used to plant with their mother and their grandmother , and it was just cool to see how this changed them , if it was only for that one moment ."
Vì vậy Những mảnh đất xanh đã tiếp tục trồng khoảng 20 mảnh vườn .,So Green Zones have continued to grow about 20 gardens.,So Green Grounds has gone on to plant maybe 20 gardens .
"Chúng tôi đã có khoảng 50 người tới tham gia đào bới , và tất cả đều là tự nguyện .","We had about 50 people come and dig, and it was all voluntary.","We 've had , like , 50 people come to our dig-ins and participate , and it 's all volunteers ."
"Nếu bọn trẻ trồng cải xoăn , chúng sẽ ăn cải xoăn .","If the kids grow curly lettuces, they eat curly lettuces.","If kids grow kale , kids eat kale ."
"Nếu chúng trồng cà chua , chúng sẽ ăn cà chua .","If they grow tomatoes, they eat tomatoes.","If they grow tomatoes , they eat tomatoes ."
