inputs,preds,labels
"Bởi vì hoà bình như thuật giả kim , nó cần đến sự hoà quyện , sự đan xen giữa các quan điểm nam và nữ .","Because the sex is like the sex, it's a sex, it's a sex, it's a sex, it's","For peace has an alchemy , and this alchemy is about the intertwining , the alternation between the feminine and masculine perspectives ."
Đó mới là cái khoá kéo thật sự .,That's a very good idea.,That 's the real zipper .
Và chúng tôi cần thiết lập yếu tố sống còn đó trước khi thực hiện mặt chính trị - xã hội .,And we need to make sure that it's going to happen when it's a problem -- it's a problem.,And we need to establish that existentially before we do so sociopolitically .
"Theo một đoạn thơ trong Kinh Koran "" Salam "" -- hoà bình -- "" là từ của Chúa Trời đầy lòng khoan dung , raheem . ""","In a symphony of the Koran, "" Salam "" -- the symphony -- "" is the story of the Arab Empire, a symphony. ""","According to a Quranic verse "" Salam "" -- peace -- "" is the word of the all-merciful God , raheem . """
"Tiếp theo , từ "" raheem "" được biết đến trong các truyền thống của Abraham có chung nguồn gốc với tiếng Ả Rập là "" rahem "" -- tử cung-- biểu hiện cho tính nữ - tình mẹ bao bọc lấy nhân loại nơi mà đàn ông và đàn bà , từ mọi bộ lạc , mọi dân tộc , được sinh ra .","In fact, the "" raheem "" is in the history of Abraham's "" rahem "" -- the rahem -- the rahem -- the rahem -- the r","In turn , the word "" raheem , "" which is known in all Abrahamic traditions , has the same root in Arabic as the word "" rahem "" -- womb -- symbolizing the maternal feminine encompassing all humanity from which the male and the female , from which all tribes , all peoples , have emanated from ."
"Và bởi vì tử cung bao bọc hoàn toàn phôi thai đang phát triển trong lòng nó , ma trận thiêng liêng của tình thương nuôi dưỡng toàn bộ sự sống đó .","And because the entire world is undergoing this transformation, the entire process of transforming it into a whole new system.","And so just as the womb entirely envelopes the embryo , which grows within it , the divine matrix of compassion nourishes the entire existence ."
"Vì thế chúng ta được dạy rằng "" Sự khoan dung của ta bao trùm vạn vật "" .","So we've found that "" Our sex is the sex of our life. ""","Thus we are told that "" My mercy encompasses all things . """
"Vì thế chúng ta được dạy rằng "" Sự khoan dung của ta chiến thắng cơn phẫn nộ "" .","So we've found that our "" sex's a sex. ""","Thus we are told that "" My mercy takes precedence over my anger . """
Cầu cho mỗi chúng ta được ân sủng của lòng khoan dung .,We've been able to live our lives through the sand.,May we all be granted a grace of mercy .
Vỗ tay Cám ơn,So please thank you.,Thank you .
"5 năm trước , tôi đã trải qua 1 chuyện có chút giống như Alice ở Xứ thần tiên .","Five years ago, I went to a school that had a little girl named Alice in the first place.","Five years ago , I experienced a bit of what it must have been like to be Alice in Wonderland ."
"Trường Penn State yêu cầu tôi , một giáo viên dạy giao tiếp dạy một khoá giao tiếp cho sinh viên kỹ thuật .","In Penn State, I'm a teacher who's taught a teacher how to teach a teacher how to teach a teacher how to teach.","Penn State asked me , a communications teacher , to teach a communications class for engineering students ."
Tôi đã rất sợ .,I've been very impressed.,And I was scared .
"Thực sự sợ . Sợ những sinh viên to đầu , những quyển sách to đùng và cả những ngôn từ lạ lẫm .","Then, the sex. The sex of the sex of the sex, the sex of the sex and the sex of the sex.","Really scared . Scared of these students with their big brains and their big books and their big , unfamiliar words ."
"Nhưng khi những cuộc trao đổi mở ra , Tôi đã trải nghiệm điều mà hẳn Alice cũng trải qua khi cô bé rơi xuống hang thỏ và phát hiện cánh cửa dẫn đến 1 thế giới mới .","But when the events happened, I went to the lab where Alice was seated and her body was a part of a world.","But as these conversations unfolded , I experienced what Alice must have when she went down that rabbit hole and saw that door to a whole new world ."
"Đó chỉ là những gì tôi cảm nhận khi trao đổi với sinh viên . Tôi kinh ngạc trước những ý tưởng của họ , và tôi muốn những người khác cũng được trải nghiệm xứ sở thần tiên này .","That's what I feel when I go to school. I love their school, and I want to see people who are involved in this research.","That 's just how I felt as I had those conversations with the students . I was amazed at the ideas that they had , and I wanted others to experience this wonderland as well ."
Tôi tin rằng chìa khoá mở cánh cửa đến thế giới đó chính là khả năng giao tiếp tốt .,I believe that the power of the world is the best way to do it.,And I believe the key to opening that door is great communication .
Chúng ta vô cùng cần giao tiếp hiệu quả với những nhà khoa học và kỹ sư để có thể thay đổi thế giới .,We need to be able to connect with science and technology to change the world.,We desperately need great communication from our scientists and engineers in order to change the world .
"Nhà khoa học và kỹ sư là những người đang đương đầu với các thách thức lớn nhất , từ năng lượng tới môi trường và y tế , và còn nhiều nữa , Nếu ta không biết và không hiểu điều đó , thì việc sẽ không xong , và tôi tin trách nhiệm của chúng ta , những người không chuyên , là tương tác với họ .","The science and the technology are the most important, the most important and most important, and I believe our own, the most important, and most important, are the people who are interacting with us.","Our scientists and engineers are the ones that are tackling our grandest challenges , from energy to environment to health care , among others , and if we don 't know about it and understand it , then the work isn 't done , and I believe it 's our responsibility as non-scientists to have these interactions ."
Nhưng những cuộc trao đổi hiệu quả không thể diễn ra nếu các nhà khoa học và kỹ sư không mời ta vào xứ sở của họ .,But the events that are not going to happen if science and science don 't really affect their lives.,But these great conversations can 't occur if our scientists and engineers don 't invite us in to see their wonderland .
"Hỡi các nhà khoa học và kỹ sư , hãy tám chuyện phiếm với chúng tôi .","For the scientists and the engineers, let's look at our stories.","So scientists and engineers , please , talk nerdy to us ."
"Tôi muốn chia sẻ vài bí quyết để làm được thế để chắc rằng chúng tôi nhận thấy khoa học của các anh thật quyến rũ , sexy kỹ thuật cũng rất hấp dẫn , nóng bỏng .","I want to share with you some ideas to show that we see his science, his science, his science, his science.",I want to share a few keys on how you can do that to make sure that we can see that your science is sexy and that your engineering is engaging .
Câu hỏi đầu tiên là : Gì cơ ?,The first question is : What's the difference?,First question to answer for us : so what ?
Tại sao khoa học liên quan đến chúng tôi .,Why do science work for us.,Tell us why your science is relevant to us .
"Đừng chỉ nói rằng anh nghiên cứu mô xương , mà hãy nói anh nghiên cứu mô xương , nó giống như những cái lưới làm nên xương chúng ta vì cần biết để hiểu về bệnh loãng xương và cách chữa trị .","He said that he's a scientist, and let's talk about a scientist, that's like a scientist, that we know about the chemistry and the biology of the brain.","Don 't just tell me that you study trabeculae , but tell me that you study trabeculae , which is the mesh-like structure of our bones because it 's important to understanding and treating osteoporosis ."
"Khi mô tả khoa học , hãy cẩn thận khi dùng thuật ngữ .","When you're in science, you're going to be surprised when you're doing it.","And when you 're describing your science , beware of jargon ."
Thuật ngữ ngăn cản chúng tôi hiểu được ý tưởng của anh .,We've been able to understand his story.,Jargon is a barrier to our understanding of your ideas .
"Chắc chắn có thể nói "" spatial and temporal "" nhưng sao không dùng "" space and time ""","They can say "" spatial and temporal "" but not "" space and time "".","Sure , you can say "" spatial and temporal , "" but why not just say "" space and time , "" which is so much more accessible to us ?"
Làm ý tưởng mình dễ hiểu không phải là hạ thấp chúng .,The reason for this is not that they're not.,And making your ideas accessible is not the same as dumbing it down .
"Thay vào đó , như Anh-xtanh đã nói : biến mọi thứ càng đơn giản càng tốt , nhưng đừng đơn giản hơn .","And then, as the Anglo-Saxon said, the best way to be able to be able to be able to be able to be able to be able to be able to be able to be","Instead , as Einstein said , make everything as simple as possible , but no simpler ."
Rõ ràng là anh có thể nói về những vấn đề khoa học mà không làm méo mó ý tưởng .,It's really that he can talk about the science that doesn 't do it.,You can clearly communicate your science without compromising the ideas .
"Nên lưu tâm đến việc nêu ví dụ , kể chuyện , liên tưởng Đó là những cách để lôi cuốn và khiến chúng tôi thích thú những điều anh nói .","So the first thing that's important about the technology, the technology, the technology, the technology we use to tell you.","A few things to consider are having examples , stories and analogies . Those are ways to engage and excite us about your content ."
"Và khi trình bày , đừng sử dụng những gạch đầu dòng .","And when this happens, it's a lot of a sexy.","And when presenting your work , drop the bullet points ."
"Đã bao giờ bạn tự hỏi tại sao lại gọi chúng là "" gạch đầu dòng "" chưa ?","Why should you ask why they're "" a sex? """,Have you ever wondered why they 're called bullet points ?
"Khi gạch tên đi thì sao ? Gạch đi là xoá sổ , giết chết luôn ! và chúng cũng sẽ giết bài thuyết trình của anh .","When is it? It's a sex, it's a sex, it's a sex, and it's a sexy ","What do bullets do ? Bullets kill , and they will kill your presentation ."
"Một slide như thế này , không những nhàm chán mà còn phụ thuộc quá nhiều vào khu vực ngôn ngữ của não bộ , khiến chúng tôi bị ngốt .","This slide, like this, is not just about the sands that are a lot of the sands of the sands of the ocean, but we're all very.","A slide like this is not only boring , but it relies too much on the language area of our brain , and causes us to become overwhelmed ."
"Thay vào đó , slide ví dụ này của Genevieve Brown thực sự hiểu quả hơn . Nó cho thấy cấu trúc đặc biệt của mô xương mạnh đến nỗi nó thực sự truyền cảm hứng cho thiết kế độc đáo của tháp Ép-phen .","And then, this slide, Genevieve Brown's, shows the underlying structure of the brain that's shaped by the ep-pheny.","Instead , this example slide by Genevieve Brown is much more effective . It 's showing that the special structure of trabeculae are so strong that they actually inspired the unique design of the Eiffel Tower ."
"Và mẹo ở đây là sử dụng những câu đơn và dễ đọc khán giả có thể dựa vào đó nếu họ theo không kịp , và rồi sử dụng hình ảnh lôi cuốn các giác quan để giúp ta hiểu sâu sắc hơn những điều được trình bày .","And this is the way that the idea of a new and new way of thinking can be, and the way that the idea of a new way of thinking is to think about the future of the future.","And the trick here is to use a single , readable sentence that the audience can key into if they get a bit lost , and then provide visuals which appeal to our other senses and create a deeper sense of understanding of what 's being described ."
Tôi nghĩ đây chỉ là vài bí quyết giúp chúng ta mở cánh cửa đó và thấy xứ sở thần tiên của khoa học và công nghệ .,I think this is just a few of our ideas and the first of our research and technology.,So I think these are just a few keys that can help the rest of us to open that door and see the wonderland that is science and engineering .
Những kỹ sư tôi làm việc cùng dạy tôi phải biết suồng sã hoá mọi thứ đi . Cho nên tôi muốn tóm tắt với 1 phương trình .,But I'm going to do this by asking myself to know what to do. So I want to make a difference.,"And because the engineers that I 've worked with have taught me to become really in touch with my inner nerd , I want to summarize with an equation ."
"Lấy "" khoa học "" trừ đi "" gạch đầu dòng "" và "" thuật ngữ "" rồi chia cho "" sự xác đáng "" , tức là chia sẻ những giải thích xác đáng với khán giả , sau đó nhân với "" đam mê "" mà anh dành cho công việc anh đang làm , thì sẽ cho ra kết quả sẽ là Sự tương tác tuyệt vời mang lại Sự hiểu trọn vẹn .","The "" hysterical "" philosophy of "" hysterical "" and "" hysterical "" philosophy of "" hysterical "" philosophy of "" hysterical "" philosophy of "" hyster","Take your science , subtract your bullet points and your jargon , divide by relevance , meaning share what 's relevant to the audience , and multiply it by the passion that you have for this incredible work that you 're doing , and that is going to equal incredible interactions that are full of understanding ."
"Và do đó , hỡi các nhà khoa học và kĩ sư , khi các anh giải phương trình này , bằng mọi giá , hãy nói tám chuyện phiếm với tôi .","And so, the scientists and scientists, when you ask this question, by the way, let me tell you.","And so , scientists and engineers , when you 've solved this equation , by all means , talk nerdy to me ."
Cảm ơn quý vị .,Thank you.,Thank you .
"Xin chào . Tôi là Cameron Russell , và trong khoảng thời gian ngắn ngủi vừa qua , tôi là một người mẫu .","I'm Cameron Russell, and in the last few years, I'm a man.","Hi . My name is Cameron Russell , and for the last little while I 've been a model ."
"Thật ra , trong 10 năm .","Well, in 10 years.","Actually , for 10 years ."
Và tôi cảm thấy có một áp lực không thoải mái trong phòng vào lúc này bởi vì đáng lẽ ra tôi không nên mặc cái đầm này .,And I felt that there was no way in this room because it was so hard to get this.,And I feel like there 's an uncomfortable tension in the room right now because I should not have worn this dress .
May mắn thay tôi có mang theo một bộ đồ khác .,May I change my mind in a different way.,So luckily I brought an outfit change .
Đây là lần đầu tiên có người thay đồ trên sân khấu của TED vậy nên tôi nghĩ các bạn rất may mắn khi được chứng kiến cảnh này đấy .,"This is the first time people have changed their lives on the TED platform, so I think you're very lucky to have this.","This is the first outfit change on the TED stage , so you guys are pretty lucky to witness it , I think ."
"Nếu như vài phụ nữ cảm thấy rất sợ hãi khi tôi xuất hiện , bạn không phải nói tôi nghe ngay bây giờ đâu , nhưng rồi tôi sẽ biết qua Twitter thôi .","If you look at the fact that I'm very happy, you don 't even say I'm talking now, but I'm going to know Twitter.","If some of the women were really horrified when I came out , you don 't have to tell me now , but I 'll find out later on Twitter ."
Tôi nhận ra tôi rất là may mắn khi có thể thay đổi những gì bạn nghĩ về tôi trong 10 giây ngắn ngủi .,"I realized that I was very lucky, when you could change what you think about me in 10 minutes.",I 'd also note that I 'm quite privileged to be able to transform what you think of me in a very brief 10 seconds .
Không phải ai cũng có cơ hội để làm điều này .,Nobody has to do this.,Not everybody gets to do that .
"Đôi giày cao gót này thật là không thoải mái tí nào cả , tôi không định sẽ mang chúng .","This is really not the same thing, I don 't like it.","These heels are very uncomfortable , so good thing I wasn 't going to wear them ."
"Phần tệ nhất là tròng cái áo dài tay này qua đầu bởi vì thể nào quí vị cũng cười tôi , vậy nên đừng làm gì hết khi nó ở trên đầu tôi .","The most important thing is that this is the sandbox of my hand, so it's much easier when it's on my hand.","The worst part is putting this sweater over my head , because that 's when you 'll all laugh at me , so don 't do anything while it 's over my head ."
Xong rồi .,It's a good thing.,All right .
Tại sao tôi lại làm như vậy ?,Why do I do this?,So why did I do that ?
Nó thật là kì cục .,It's really a problem.,That was awkward .
"Thật ra , hy vọng là nó không đến nỗi kì cục như tấm hình này .","Well, let's just say it's not just a sexy thing.","Well , hopefully not as awkward as that picture ."
"Hình ảnh có sức mạnh rất lớn , nhưng nó cũng rất là giả tạo .","It's very, very, very, very simple.","Image is powerful , but also image is superficial ."
Tôi vừa mới thay đổi hoàn toàn những gì bạn nghĩ về tôi trong vòng 6 giây .,I'm going to change everything you think about me in six days.,I just totally transformed what you thought of me in six seconds .
"Và trong bức ảnh này , thực ra tôi chưa hề có bạn trai nào trong đời thực .","And in this case, I don 't know if they're going to live in the world.","And in this picture , I had actually never had a boyfriend in real life ."
"Tôi cảm thấy rất không thoải mái tại thời điểm đấy , và nhiếp ảnh gia bảo tôi phài ưỡn lưng và đặt tay lên tóc của anh ta .","I felt that I didn 't get to the moment, and the people I met and I walked back to his home.","I was totally uncomfortable , and the photographer was telling me to arch my back and put my hand in that guy 's hair ."
"Và tất nhiên , trừ việc phẫu thuật , hoặc là làn da rám nắng giả tạo mà tôi có hai ngày trước để chụp ảnh , có rất ít những việc mà chúng ta có thể làm để thay đổi vẻ bề ngoài của mình , và vẻ ngoài của mình , mặc dù nó giả tạo và khó thay đổi , nó lại có ảnh hưởng rất lớn đến đời sống của chúng ta .","And of course, the idea of a sexy, sexy, sexy, sexy, sexy, sexy, sexy","And of course , barring surgery , or the fake tan that I got two days ago for work , there 's very little that we can do to transform how we look , and how we look , though it is superficial and immutable , has a huge impact on our lives ."
"Vì thế nên hôm nay , với tôi , không sợ gì hết đồng nghĩa với việc thành thật .","So today, with me, there's no more than a lot of thought with the world.","So today , for me , being fearless means being honest ."
Và tôi đứng trên sân khấu này bởi vì tôi là một người mẫu .,And I was on this planet because I was a man.,And I am on this stage because I am a model .
"Tôi đứng trên sân khấu này bởi vì tôi xinh đẹp , một phụ nữ da trắng , và trong ngành người mẫu , chúng tôi gọi đó là một cô gái quyến rũ .","I'm on this planet because I'm a slum, a slum, and in the world, we call it a slum.","I am on this stage because I am a pretty , white woman , and in my industry we call that a sexy girl ."
"Và tôi sẽ trả lời những câu hỏi mà mọi người vẫn luôn hỏi tôi , nhưng với sự thành thật .","And I 'll ask the questions that people ask me, but with the most important.","And I 'm going to answer the questions that people always ask me , but with an honest twist ."
"Câu hỏi đầu tiên là , làm thế nào mà tôi trở thành người mẫu ?","The first question is, how do I become a human being?","So the first question is , how do you become a model ?"
"Và tôi luôn luôn nói : "" Oh , tôi được phát hiện "" , nhưng nó chả có ý nghĩa gì cả .","And I always said, "" Oh, I've been able to, but it's not just about the world.","And I always just say , "" Oh , I was scouted , "" but that means nothing ."
"Thật ra tôi trở thành người mẫu bởi vì tôi thắng giải xổ số di truyền , và tôi là người được nhận tài sản thừa kế , và có thể các bạn đang thắc mắc tài sản thừa kế gì chứ .","I was a little bit surprised because I was a little bit scared, and I was a little bit scared, and you were really a little scared.","The real way that I became a model is I won a genetic lottery , and I am the recipient of a legacy , and maybe you 're wondering what is a legacy ."
"Trong những thập kỉ vừa qua , chúng ta đã định nghĩa sắc đẹp không chỉ là khoẻ mạnh và trẻ trung và sự cân đối mà chúng ta được lập trình về mặt sinh học để khao khát mà còn là chiều cao , những đường nét thanh mảnh và nữ tính , và da trắng .","In the past, we have been able to think about the future and the future that we're going to be able to build on a new, new, new, new, new, new ","Well , for the past few centuries we have defined beauty not just as health and youth and symmetry that we 're biologically programmed to admire , but also as tall , slender figures , and femininity and white skin ."
Đây chính là cái di sản được dựng nên cho tôi và đó là di sản mà tôi kiếm tiền nhờ vào nó .,This is the way that the sex is used for me and that sex I use to make it.,"And this is a legacy that was built for me , and it 's a legacy that I 've been cashing out on ."
"Tôi biết rằng có một vài người trong quý vị đang hoài nghi điểm này , và có thể có một vài người mẫu ăn mặc đẹp như là , "" Chờ đã . Naomi . Tyra . Joan Smalls . Liu Wen . ""","I know that there are some of these people in the research, and there are some of these people who are eating like, "" You're Naomi. Tyra. Joan Smalls. Liu Wen.","And I know there are people in the audience who are skeptical at this point , and maybe there are some fashionistas who are , like , "" Wait . Naomi . Tyra . Joan Smalls . Liu Wen . """
Tôi muốn khen ngợi sự am hiểu về người mẫu của các bạn . Rất là ấn tượng .,I want to remind you of your own story. It's the story.,"And first , I commend you on your model knowledge . Very impressive ."
"Nhưng thật không may tôi phải cho các bạn biết năm 2007 , một nghiên cứu sinh tiến sỹ ở đại học New York đã thống kê là tất cả những người mẫu trên sàn diễn , và trong 677 người mẫu được thuê đó chỉ có 27 người , ít hơn 4 % , là không phải da trắng .","But I'm not sure if I'm going to give you a 2007 study of the New Yorker's most invasive, and in 677 people who have invasive, four percent invasive ","But unfortunately I have to inform you that in 2007 , a very inspired NYU Ph.D. student counted all the models on the runway , every single one that was hired , and of the 677 models that were hired , only 27 , or less than four percent , were non-white ."
"Câu hỏi kế tiếp mà mọi người luôn hỏi tôi là : "" Em có thể trở thành người mẫu khi em lớn không ? ""","The question that people often ask me is, "" Can you be a person when you're not? ""","The next question people always ask me is , "" Can I be a model when I grow up ? """
"Và câu trả lời đầu tiên của tôi là : "" Chị không biết , chị không phụ trách việc tuyển dụng "" .","And my first question is, "" No, no, no, no. ""","And the first answer is , "" I don 't know , they don 't put me in charge of that . """
"Nhưng câu trả lời tiếp theo mà tôi thực sự muốn nói với những bé gái đó là : "" Tại sao chứ ? ""","But the first question that I really wanted to talk to my friend is, "" Why? ""","But the second answer , and what I really want to say to these little girls is , "" Why ?"
Em biết không ? Em có thể trở thành bất cứ ai .,Who knows? You can be your friend.,You know ? You can be anything .
"Bạn có thể trở thành Tổng thống nước Mỹ , hoặc người phát minh ra một Internet tiếp theo , hay là một nhà thơ bác sĩ phẩu thuật tim mạch ninja , sẽ rất tuyệt vời phải không , vì em sẽ là người đầu tiên làm chuyện đó "" .","You can go to the U.S., or a country that's very, very, very close to the Internet, because people are the first to do that. ""","You could be the President of the United States , or the inventor of the next Internet , or a ninja cardio-thoracic surgeon poet , which would be awesome , because you 'd be the first one . """
"Nếu , sau một danh sách thú vị đó , các em vẫn nói rằng : "" Không , không , Cameron , em muốn trở thành người mẫu à "" , lúc đó tôi sẽ nói : "" Làm sếp của chị đi "" .","If, after a long story, they said, "" No, no, Cameron, you want to be a man, "" I 'll say, "" Your life is going to be a","If , after this amazing list , they still are like , "" No , no , Cameron , I want to be a model , "" well then I say , "" Be my boss . """
"Vì chị không có quyền lực nào cả , còn em có thể là tổng biên tập của tạp chí Vogue ở Mỹ hoặc Tổng giám đốc của H & amp ; M , hoặc Steven Meisel tương lai .","Because they don 't have the power, you can be the Vogue's newest member of the U.S. Army, the Steven Meisel, who is now a member of the Army ","Because I 'm not in charge of anything , and you could be the editor in chief of American Vogue or the CEO of H & amp ; M , or the next Steven Meisel ."
Nói rằng em muốn được là người mẫu khi em lớn lên giống như nói em muốn trúng vé số khi em trưởng thành vậy .,It's true that you want to be a person when you want to be a person when you want to be a person when you want to be a person.,Saying that you want to be a model when you grow up is akin to saying that you want to win the Powerball when you grow up .
"Nó ngoài tầm kiểm soát của em , và nó thật tuyệt , nhưng đó không phải là một con đường sự nghiệp .","It's a beautiful, beautiful, but it's not a sexy.","It 's out of your control , and it 's awesome , and it 's not a career path ."
"Tôi sẽ chứng minh cho các bạn -- với 10 năm kinh nghiệm tôi tích luỹ được khi làm người mẫu , vì nó không giống với bác sĩ phẫu thuật tim , nên chỉ cần một thời gian ngắn .","I'm going to show you -- for 10 years I've been working on a project, because it's not just for the sex, but for the rest of the time.","I will demonstrate for you now 10 years of accumulated model knowledge , because unlike cardio-thoracic surgeons , it can just be distilled right into -- right now ."
"Nếu nhiếp ảnh gia đứng ở đây còn ánh sáng thì ở kia , giống như là một giao diện tương tác đẹp , và khi khách hàng bảo : "" Cameron chúng tôi muốn bức ảnh em đang bước đi "" , thế là cái chân này đi trước , đẹp và dài , cái tay này thì đánh về sau , còn cái này thì đưa ra trước , đầu thì ở vị trí ba phần tư , và bạn chỉ đơn giản là đi tới đi lui , chỉ cần làm điều đó , và sau đó bạn quay đầu nhìn phía sau , tưởng tượng đó là bạn bè của bạn , 300 , 400 , 500 lần .","If the world here is a sandbox, as if it's a sandbox, and then the sandbox, as if it's a sandbox","So if the photographer is right there and the light is right there , like a nice HMI , and the client says , "" Cameron , we want a walking shot , "" well then this leg goes first , nice and long , this arm goes back , this arm goes forward , the head is at three quarters , and you just go back and forth , just do that , and then you look back at your imaginary friends , 300 , 400 , 500 times ."
Giống như thế này đây .,So this is.,It will look something like this .
Hi vọng là nó ít kì cục hơn tấm hình ở giữa,"Well, it's the most important thing in the world.",Hopefully less awkward than that one in the middle .
Tôi không biết điều gì xảy ra trong lúc đó nữa .,I don 't know what happens in that time.,"That was , I don 't know what happened there ."
"Thật đáng tiếc sau khi bạn học xong , bạn viết résumé và từng làm một vài việc , bạn không thể nói thêm điều gì nữa , vì nếu bạn nói muốn trở thành Tổng thống Hoa Kỳ nhưng résumé của bạn lại ghi : "" Người mẫu đồ lót : 10 năm "" , người ta sẽ nhìn bạn với ánh mắt khác lạ .","The first thing you're going to hear after you're a teacher, you're going to write a book and you're going to write a book, because if you want to write","Unfortunately after you 've gone to school , and you have a résumé and you 've done a few jobs , you can 't say anything anymore , so if you say you want to be the President of the United States , but your résumé reads , "" Underwear Model : 10 years , "" people give you a funny look ."
"Câu hỏi tiếp theo mà người ta luôn hỏi tôi : "" Có phải tất cả các tấm ảnh đều được chỉnh sửa đúng không ? ""","Ask me, "" Are all the things that are not? ""","The next question people always ask me is , "" Do they retouch all the photos ? """
"Đúng vậy đấy , gần như là tất cả các tấm ảnh đều được chỉnh sửa , nhưng đó chỉ là một yếu tố nhỏ trong những việc đang diễn ra .","So, as a result of all the sex, these are just a few of the things that are happening in the work.","And yeah , they pretty much retouch all the photos , but that is only a small component of what 's happening ."
"Đây là một trong những tấm ảnh đầu tiên mà tôi từng chụp , cũng là lần đầu tiên tôi chụp ảnh đồ tắm , và lúc đó tôi thậm chí chưa có chu kỳ kinh nguyệt nữa .","This is one of the first things I've been able to do, and this is the first time I've been able to do, and that I've never been able to do a lot","This picture is the very first picture that I ever took , and it 's also the very first time that I had worn a bikini , and I didn 't even have my period yet ."
Tôi biết rằng ta đang đi sâu vào chuyện cá nhân nhưng lúc đó tôi đang là một cô bé .,I know that we're going to be able to get the people that I'm a mother.,"I know we 're getting personal , but I was a young girl ."
"Đây là vẻ ngoài của tôi , chụp cạnh bà của mình trước đó vài tháng .","This is my home, my grandmother's home.",This is what I looked like with my grandma just a few months earlier .
Đây là tôi trong cùng một ngày khi chụp bức ảnh trên .,This is where I sit on a day when I'm on the ground.,Here 's me on the same day as this shoot .
Cô bạn của tôi đã đi cùng tôi .,My mother was there.,My friend got to come with me .
Đây là tôi ở tiệc ngủ vài ngày trước khi chụp ảnh cho Vogue Pháp .,This is where I've been talking about the past few days when I've been to Vogue Phap.,Here 's me at a slumber party a few days before I shot French Vogue .
Đây là tôi với đội bóng đá trong tạp chí V.,This is my first one in the V.,Here 's me on the soccer team and in V Magazine .
Và đây là tôi bây giờ .,And this is where I am now.,And here 's me today .
Tôi mong rằng bạn nhìn ra được -- những bức ảnh trên không phải là hình ảnh của tôi .,I think you see that -- the sands on the ground are my sands.,And I hope what you 're seeing is that these pictures are not pictures of me .
"Đó là những hình ảnh được dựng lên , và nó được dựng nên bởi một nhóm các chuyên gia , những nhà tạo mẫu tóc , những chuyên gia trang điểm , nhiếp ảnh gia , và những nhà tạo phong cách và tất cả những người trợ lý của họ , khâu tiền sản xuất , và hậu sản xuất , và họ tạo nên cái này đây . Đó không phải là tôi .","It's the sands of the ocean, the sands of the ocean, the sands of the ocean, and the sands of the ocean, and they're","They are constructions , and they are constructions by a group of professionals , by hairstylists and makeup artists and photographers and stylists and all of their assistants and pre-production and post-production , and they build this . That 's not me ."
"Câu hỏi kế tiếp mà tôi được nhiều người hỏi là : "" Bạn được cho miễn phí cái gì không ? ""","The question I asked many people was, "" What are you going to give to the world? ""","Okay , so the next question people always ask me is , "" Do you get free stuff ? """
"Tôi có rất nhiều đôi giầy cao gót 20cm mà tôi không bao giờ mang , lúc nãy là ngoại lệ , nhưng những thứ miễn phí mà tôi nhận được là những thứ mà tôi có ở ngoài đời thực , và đó là những thứ mà chúng ta không muốn nhắc đến .","I have a lot of people who don 't have a 20-inch, but the other ones that I see are the ones that I have, and that's what we don 't want to do ","I do have too many 8-inch heels which I never get to wear , except for earlier , but the free stuff that I get is the free stuff that I get in real life , and that 's what we don 't like to talk about ."
"Tôi lớn lên ở Cambridge , và lần nọ , tôi đến cửa hàng , và tôi đã quên đem theo tiền và họ đã cho tôi miễn phí một cái áo đầm .","I walked back to Cambridge, and I walked back, and I went back to the room, and they gave me a sock.","I grew up in Cambridge , and one time I went into a store and I forgot my money and they gave me the dress for free ."
"Khi còn là một thiếu nữ , tôi ngồi xe một người bạn cô ta là một người lái xe rất đáng sợ và cô đã vượt đèn đỏ , chúng tôi bị bắt dừng lại , và tất cả những gì tôi đã làm là nói rằng : "" Xin lỗi chú cảnh sát "" , và chúng tôi đã có thể đi tiếp .","When I was a kid, I was a kid, and I was a kid, and all I did was say, "" Let's go to the gym, "" and we could go to the gym","When I was a teenager , I was driving with my friend who was an awful driver and she ran a red and of course , we got pulled over , and all it took was a "" Sorry , officer , "" and we were on our way ."
"Tôi có được những thứ miễn phí đó là nhờ vào vẻ ngoài của tôi , không phải vì tôi là ai và có những người sẵn sàng chi nhiều tiền cho vẻ bề ngoài của họ chứ không phải vì họ là ai .","I have a lot of problems with my family, not because I'm a person and there are people who are able to get more money from their family, not because they're a person.","And I got these free things because of how I look , not who I am , and there are people paying a cost for how they look and not who they are ."
"Tôi sống ở New York , và năm vừa rồi , trong 140 ngàn thiếu niên bị bắt và bị lục soát , có 86 % là người da đen và người La Tinh , phần lớn là những thiếu niên trẻ .","I'm in New York, and last year, in 140, in a single, single, single, single, single, single, single, single, single, single ","I live in New York , and last year , of the 140,000 teenagers that were stopped and frisked , 86 percent of them were black and Latino , and most of them were young men ."
"Ở New York , chỉ có 177 ngàn người da đen và người La Tinh , vì vậy đối với họ , câu hỏi không phải là "" Tôi có bị bắt không ? ""","In New York, there are 177 people in the armed forces and La Tinh, so with them, the question is, "" I have no armed? ""","And there are only 177,000 young black and Latino men in New York , so for them , it 's not a question of , "" Will I get stopped ? """
"mà là "" Tôi sẽ bị bắt bao nhiêu lần và khi nào ? ""","It's like, "" I 'll be a little bit more swollen and swollen? ""","but "" How many times will I get stopped ? When will I get stopped ? """
